UserName,FullName,Date,First Hashtags,Alt Hashtags,Tweet,Retweets,Retweets (w/ Text),Likes,Likes (w/ Text),URL Path
@GovtOfPunjab @GovtOfPunjab @GovtOfPunjab @GovtOfPunjab @GovtOfPunjab,Govt Of The Punjab‏Verified account @GovtOfPunjab,12-Jan,#JusticeForZainab,,"While the police and other intelligence agencies are investigating the case, your information may also prove helpful. 
Rs. 10 million will be awarded on reporting about the murderer of Zainab. Call @ 049-9250137, 0345-6313334, 0300-4830909 #JusticeForZainab pic.twitter.com/1b3PQaeaqz",43 113 113 171 171,"Retweet
    
      
    113
  
  
    
      
      Retweeted
    
      
    113",,"Like
    
      
    171
  
  
    
      
      
      Liked
    
      
    171",/GovtOfPunjab/status/951802754812477440
@MunsifA110 @MunsifA110 @MunsifA110 @MunsifA110 @MunsifA110,Munsif Ali kaleri‏ @MunsifA110,12-Jan,"#PPP,JusticeForZainab",#JusticeForZainab,"Protest Against Murder Innocent Zainab #PPP Ladies wing District Hyd Rural #JusticeForZainab We Want Justice
 @BBhuttoZardari 
@BakhtawarBZ
@AseefaBZ 
@un_mallah 
@SabaHyder1 
@Shabanakhanppp1 pic.twitter.com/tLWYloWgXC",22 22 40 40,"Retweet
    
      
    22
  
  
    
      
      Retweeted
    
      
    22",,"Like
    
      
    40
  
  
    
      
      
      Liked
    
      
    40",/MunsifA110/status/951800235642310656
@PAF_Falcons @PAF_Falcons @PAF_Falcons @PAF_Falcons @PAF_Falcons,PAF Falcons‏ @PAF_Falcons,12-Jan,#Justiceforzainab,,"Protest at Shahra-e-Faisal, Awami Markaz to demand Justice for Zainab.
#Justiceforzainab pic.twitter.com/ANNX3Q0lXR",1 9 9 37 37,"Retweet
    
      
    9
  
  
    
      
      Retweeted
    
      
    9",,"Like
    
      
    37
  
  
    
      
      
      Liked
    
      
    37",/PAF_Falcons/status/951799853910319104
@syedsarimburney @syedsarimburney @syedsarimburney @syedsarimburney @syedsarimburney,Sarim Burney‏ @syedsarimburney,12-Jan,"#SarimBurney,JusticeForZainab",#JusticeForZainab,"Another case of Rape with 11 years old boy at Shah faisal colony Karachi, with support of http://SarimBurneyTrust.org   an FIR is launched against the Rapists. Thanks SSP Noman Siddique for Rapid action. Police arrests culprits. will they be punished?
#SarimBurney
#JusticeForZainab",1 26 26 73 73,"Retweet
    
      
    26
  
  
    
      
      Retweeted
    
      
    26",,"Like
    
      
    73
  
  
    
      
      
      Liked
    
      
    73",/syedsarimburney/status/951798722723184640
@naushu7666 @naushu7666 @naushu7666 @naushu7666 @naushu7666,asli_heera‏ @naushu7666,12-Jan,#JusticeForZainab,,Raise the voice againts Devil.. #JusticeForZainab pic.twitter.com/GqTBUOMnLH,17 17 36 36,"Retweet
    
      
    17
  
  
    
      
      Retweeted
    
      
    17",,"Like
    
      
    36
  
  
    
      
      
      Liked
    
      
    36",/naushu7666/status/951796512995950594
@mariamsmadness @mariamsmadness @mariamsmadness @mariamsmadness @mariamsmadness,Mariam's Madness‏ @mariamsmadness,12-Jan,#JusticeForZainab,,"#JusticeForZainab.
Front page Gulf News. pic.twitter.com/v9sUMXb5ag",4 27 27 49 49,"Retweet
    
      
    27
  
  
    
      
      Retweeted
    
      
    27",,"Like
    
      
    49
  
  
    
      
      
      Liked
    
      
    49",/mariamsmadness/status/951796017632079873
@shilpa_shindey @shilpa_shindey @shilpa_shindey @shilpa_shindey @shilpa_shindey,Shilpa Shinde ™  💥‏ @shilpa_shindey,12-Jan,#JusticeForZainab,,"Hi,I'm Zainab,a 7yrs old frm Kasur.I ws raped,murdered & dumped in a heap of trash.I need real justice,nt a never ending court case.I need da kind of justice dat sends shivers down a man's spine evrytime he even thinks abt hurting a Child
#JusticeForZainab
Plz RTit guys pic.twitter.com/9JrsPD9rOH",30 917 917 971 971,"Retweet
    
      
    917
  
  
    
      
      Retweeted
    
      
    917",,"Like
    
      
    971
  
  
    
      
      
      Liked
    
      
    971",/shilpa_shindey/status/951794425960677376
@Mia_PhD @Mia_PhD @Mia_PhD @Mia_PhD @Mia_PhD,DııL ToRne WaLıı MaChııne  💉‏ @Mia_PhD,12-Jan,#JusticeForZainab,,"My Name is Mia  I m From Khushab 
I Demand Justice for my Sister Zainab 
#JusticeForZainab",3 8 8 44 44,"Retweet
    
      
    8
  
  
    
      
      Retweeted
    
      
    8",,"Like
    
      
    44
  
  
    
      
      
      Liked
    
      
    44",/Mia_PhD/status/951791672123383808
@ArsalanISF @ArsalanISF @ArsalanISF @ArsalanISF @ArsalanISF,Arsalan Siddiqui‏ @ArsalanISF,12-Jan,#JusticeForZainab,,When anchor @ShahzadIqbaal screwed Rana Sana with facts over Kasur incident he come down on abusing him!! #JusticeForZainab pic.twitter.com/OQ7uJkGGnl,8 104 104 116 116,"Retweet
    
      
    104
  
  
    
      
      Retweeted
    
      
    104",,"Like
    
      
    116
  
  
    
      
      
      Liked
    
      
    116",/ArsalanISF/status/951785435407241217
@k_satyarthi @k_satyarthi @k_satyarthi @k_satyarthi @k_satyarthi,Kailash Satyarthi‏Verified account @k_satyarthi,12-Jan,#JusticeForZainab,,Rape and murder of little Zainab in Kasur is not an isolated tragedy. I call upon the Government of Pakistan to urgently set up a robust child protection mechanism including strong deterrent laws and time bound justice delivery. #JusticeForZainab,28 386 386 668 668,"Retweet
    
      
    386
  
  
    
      
      Retweeted
    
      
    386",,"Like
    
      
    668
  
  
    
      
      
      Liked
    
      
    668",/k_satyarthi/status/951785384341512194
@faizanlakhani @faizanlakhani @faizanlakhani @faizanlakhani @faizanlakhani,Faizan Lakhani‏Verified account @faizanlakhani,12-Jan,#JusticeForZainab,,"Players from Pakistan domestic team WAPDA wore black armbands today during their NatOD semi final to express solidarity with Zainab, the 7-year old girl who was murdered in Kasur. #JusticeForZainab pic.twitter.com/X6FHhrBFRb",3 25 25 255 255,"Retweet
    
      
    25
  
  
    
      
      Retweeted
    
      
    25",,"Like
    
      
    255
  
  
    
      
      
      Liked
    
      
    255",/faizanlakhani/status/951784973127897088
@SeharKamran @SeharKamran @SeharKamran @SeharKamran @SeharKamran,Senator Sehar Kamran T.I.‏Verified account @SeharKamran,12-Jan,"#JusticeDelayedIsJusticeDenied,PPP,CivilSociety,ChildAbuse,JusticeForZainab,Islamabad",#PPP,"#JusticeDelayedIsJusticeDenied 
We call for immediate action to punish culprits and protect our children 
Protest #PPP #CivilSociety against #ChildAbuse #JusticeForZainab at #Islamabad PressClubpic.twitter.com/HT6nQjMitj",3 33 33 75 75,"Retweet
    
      
    33
  
  
    
      
      Retweeted
    
      
    33",,"Like
    
      
    75
  
  
    
      
      
      Liked
    
      
    75",/SeharKamran/status/951784311857889280
@Mahim_Maher @Mahim_Maher @Mahim_Maher @Mahim_Maher @Mahim_Maher,Mahim Maher‏ @Mahim_Maher,12-Jan,"#JusticeForZainab,ChildAbuse",#ChildAbuse,"I spoke with gynaecologists, paediatricians about #JusticeForZainab case |
Yeh kis ka Kasur he? 
http://www.thefridaytimes.com/tft/yeh-kis-ka-kasur-he/ …
Watch out for:
Behavioural changes
Constipation
UTIs 
#ChildAbusepic.twitter.com/ERasBLIycx",3 12 12 30 30,"Retweet
    
      
    12
  
  
    
      
      Retweeted
    
      
    12",,"Like
    
      
    30
  
  
    
      
      
      Liked
    
      
    30",/Mahim_Maher/status/951778942691807232
@AdamWalkerGB @AdamWalkerGB @AdamWalkerGB @AdamWalkerGB @AdamWalkerGB,Adam Walker #FBPE‏Verified account @AdamWalkerGB,12-Jan,#JusticeForZainab,,My prayers and heart are with the family of Zainab Ansari. I could not begin to imagine the pain that they are enduring. May God grant them comfort during this difficult time. #JusticeForZainab,6 6 18 18,"Retweet
    
      
    6
  
  
    
      
      Retweeted
    
      
    6",,"Like
    
      
    18
  
  
    
      
      
      Liked
    
      
    18",/AdamWalkerGB/status/951776075905892352
@nuzu8121 @nuzu8121 @nuzu8121 @nuzu8121 @nuzu8121,Aminath Nuzha‏ @nuzu8121,12-Jan,#JusticeForZainab,,"Raise ur voice! 
The culprit must b punished and cut off his manhood and feed it to dogs.. 
#JusticeForZainab pic.twitter.com/DC0UJRmdll",4 26 26 63 63,"Retweet
    
      
    26
  
  
    
      
      Retweeted
    
      
    26",,"Like
    
      
    63
  
  
    
      
      
      Liked
    
      
    63",/nuzu8121/status/951776008989888512
@mayaali07 @mayaali07 @mayaali07 @mayaali07 @mayaali07,Maya Ali‏ @mayaali07,12-Jan,#justiceforzainab,,Until when will we use “haw haaye” infront of our kids... We have to break this stereotype behaviour to save other Zainab and other Angels.... #justiceforzainab,11 24 24 278 278,"Retweet
    
      
    24
  
  
    
      
      Retweeted
    
      
    24",,"Like
    
      
    278
  
  
    
      
      
      Liked
    
      
    278",/mayaali07/status/951775837170421760
@mayaali07 @mayaali07 @mayaali07 @mayaali07 @mayaali07,Maya Ali‏ @mayaali07,12-Jan,#justiceforzainab,,"Zainab can be anyone, your daughter, wife, sister or “ I COULD BE A ZAINAB” we need to talk about it, we need to stand for our rights, we need to tell them about the good and bad touch... #justiceforzainab",20 77 77 570 570,"Retweet
    
      
    77
  
  
    
      
      Retweeted
    
      
    77",,"Like
    
      
    570
  
  
    
      
      
      Liked
    
      
    570",/mayaali07/status/951775834477662208
@MonaAlamm @MonaAlamm @MonaAlamm @MonaAlamm @MonaAlamm,Mona Alam‏ @MonaAlamm,12-Jan,"#ChildAbuse,JusticeForZainab,Justice4Zainab",#JusticeForZainab,"Will we voice out when it'll come down to our genetically owned children only? 
If not together, then never against #ChildAbuse !
Best awareness campaign I ever came across! Kudos to @RadioMirchi 
#JusticeForZainab #Justice4Zainabpic.twitter.com/7tGj7Q7zvo",4 15 15 45 45,"Retweet
    
      
    15
  
  
    
      
      Retweeted
    
      
    15",,"Like
    
      
    45
  
  
    
      
      
      Liked
    
      
    45",/MonaAlamm/status/951773928816508929
@sandhumerry @sandhumerry @sandhumerry @sandhumerry @sandhumerry,Umair Sandhu‏ @sandhumerry,12-Jan,"#SabaQamar,JusticeForZainab,ZainabKoInsaafDo,Kasur,Justice4Zainab,Pakistan",#JusticeForZainab,"Superstar #SabaQamar comments about Zainab's rape and murder is incredibly heartbreaking and moving.
""A woman has NO right to be abused by ANYONE.""  @s_qamarzaman #JusticeForZainab #ZainabKoInsaafDo #Kasur #Justice4Zainab #Pakistan.pic.twitter.com/KkYAgwAHJG",4 47 47 101 101,"Retweet
    
      
    47
  
  
    
      
      Retweeted
    
      
    47",,"Like
    
      
    101
  
  
    
      
      
      Liked
    
      
    101",/sandhumerry/status/951754196826710016
@KaleriAshraf @KaleriAshraf @KaleriAshraf @KaleriAshraf @KaleriAshraf,Ashraf Kaleri‏ @KaleriAshraf,12-Jan,"#PPP,JusticeForZainab",#JusticeForZainab,"Protest Against Murder Innocent Zainab #PPP Ladies wing District Hyd Rural #JusticeForZainab We Want Justice
 @BBhuttoZardari 
@BakhtawarBZ
@AseefaBZ 
@un_mallah 
@SabaHyder1 
@Shabanakhanppp1 pic.twitter.com/pxlhRAeXmT",2 67 67 105 105,"Retweet
    
      
    67
  
  
    
      
      Retweeted
    
      
    67",,"Like
    
      
    105
  
  
    
      
      
      Liked
    
      
    105",/KaleriAshraf/status/951752634024841217
@ChacharFayaz @ChacharFayaz @ChacharFayaz @ChacharFayaz @ChacharFayaz,Fayaz Chachar‏ @ChacharFayaz,12-Jan,"#Kasur,JusticeForZainab",#JusticeForZainab,"PPP-P President Women wing Pak MNA @FaryalTalpurPk condemns the #Kasur incident, share grief with parents of Zainab . 
#JusticeForZainab 
@BBhuttoZardari 
@BakhtawarBZ 
@AseefaBZ 
@murtazawahab1pic.twitter.com/VIyjy4cDUm",16 16 40 40,"Retweet
    
      
    16
  
  
    
      
      Retweeted
    
      
    16",,"Like
    
      
    40
  
  
    
      
      
      Liked
    
      
    40",/ChacharFayaz/status/951750410649374720
@ArsimTariq @ArsimTariq @ArsimTariq @ArsimTariq @ArsimTariq,Arsim CH‏ @ArsimTariq,12-Jan,"#NoMoreChildAbuse,ChildAbuse,JusticeForZainab",#ChildAbuse,"Who cares? Humanity is dead and gone with those who knew it! But at least WE are alive!
    Yes I see a fair reason to smile again. 
Here is a blog by me. Feel free to share. 
 https://hskpakistan.org/2018/01/11/a-moment-worth-a-pride-for-nation/ … 
#NoMoreChildAbuse 
#ChildAbuse
#JusticeForZainab",1 12 12 20 20,"Retweet
    
      
    12
  
  
    
      
      Retweeted
    
      
    12",,"Like
    
      
    20
  
  
    
      
      
      Liked
    
      
    20",/ArsimTariq/status/951750048857186304
@Eram_jannat @Eram_jannat @Eram_jannat @Eram_jannat @Eram_jannat,Lazy Lass‏ @Eram_jannat,12-Jan,"#sicksociety,justiceforZainab",#justiceforZainab,"What was her fault??
Short clothes?
Was she out late at night?
Did she consume alcohol?
Or Was it that she was a girl?
#sicksociety
#justiceforZainab",6 36 36 101 101,"Retweet
    
      
    36
  
  
    
      
      Retweeted
    
      
    36",,"Like
    
      
    101
  
  
    
      
      
      Liked
    
      
    101",/Eram_jannat/status/951748564807397376
@ArsimTariq @ArsimTariq @ArsimTariq @ArsimTariq @ArsimTariq,Arsim CH‏ @ArsimTariq,12-Jan,#JusticeForZainab,,"Today's blessed day begins with this prayer. The cute Zainab killers get to be punished soon
that more children do not suffer from them (Ameen)
Jumma Mubarak! 
#JusticeForZainab",6 6 19 19,"Retweet
    
      
    6
  
  
    
      
      Retweeted
    
      
    6",,"Like
    
      
    19
  
  
    
      
      
      Liked
    
      
    19",/ArsimTariq/status/951747025284026368
@mangobaaz @mangobaaz @mangobaaz @mangobaaz @mangobaaz,MangoBaaz‏Verified account @mangobaaz,12-Jan,"#SexEd,SexEducation,ChildAbuse,JusticeForZainab",#SexEducation,"What are some of the best ways we can educate children about ""good touch"" and ""bad touch""?
#SexEd #SexEducation #ChildAbuse #JusticeForZainab",6 6 6 44 44,"Retweet
    
      
    6
  
  
    
      
      Retweeted
    
      
    6",,"Like
    
      
    44
  
  
    
      
      
      Liked
    
      
    44",/mangobaaz/status/951745656380706816
@bilalmahmooduk @bilalmahmooduk @bilalmahmooduk @bilalmahmooduk @bilalmahmooduk @mehreen_sabtain,Bilal Mahmood‏ @bilalmahmooduk Mehreen sabtain @mehreen_sabtain,12-Jan,#JusticeForZainab,,"But if the DPO is an ""officially certified Muslim"" and not a ""Qadiani/Mirzai"" as per the statement of Zainab's father, then he shouldn't have a problem with this, at all? #JusticeForZainab https://twitter.com/mehreen_sabtain/status/951404321958133760 … DPO demands RS.10000 from zainab’s Uncle before releasing the dead body. 
Height of heartlessness , unprofessional & inhumane behavior
…",7 7 9 9,"Retweet
    
      
    7
  
  
    
      
      Retweeted
    
      
    7",,"Like
    
      
    9
  
  
    
      
      
      Liked
    
      
    9",/bilalmahmooduk/status/951741289460051968
@Dnyanes79927019 @Dnyanes79927019 @Dnyanes79927019 @Dnyanes79927019 @Dnyanes79927019,Dnyaneshwar Solanke‏ @Dnyanes79927019,12-Jan,#JusticeForZainab,,"#JusticeForZainab
I am from India and I want justice for Zainab pic.twitter.com/93RuMvMvCw",10 68 68 226 226,"Retweet
    
      
    68
  
  
    
      
      Retweeted
    
      
    68",,"Like
    
      
    226
  
  
    
      
      
      Liked
    
      
    226",/Dnyanes79927019/status/951741121671053313
@mangobaaz @mangobaaz @mangobaaz @mangobaaz @mangobaaz,MangoBaaz‏Verified account @mangobaaz,12-Jan,"#JusticeForZainab,JusticeForAllChildren,ChildAbuse",#JusticeForAllChildren,"15 Powerful Lessons Saba Qamar Wants Pakistan To Learn After Zainab's Tragedy
#JusticeForZainab #JusticeForAllChildren #ChildAbusehttp://bit.ly/2EC7sKx",1 16 16 50 50,"Retweet
    
      
    16
  
  
    
      
      Retweeted
    
      
    16",,"Like
    
      
    50
  
  
    
      
      
      Liked
    
      
    50",/mangobaaz/status/951740417254612993
@Huzefa1983 @Huzefa1983 @Huzefa1983 @Huzefa1983 @Huzefa1983,Riz Khan‏ @Huzefa1983,12-Jan,#JusticeForZainab,,"Wolves caring their Pups 
The pups of worst beast in the jungle is more protected and secured than Kids in Pakistan #JusticeForZainab pic.twitter.com/4x8EnDgBBM",7 7 19 19,"Retweet
    
      
    7
  
  
    
      
      Retweeted
    
      
    7",,"Like
    
      
    19
  
  
    
      
      
      Liked
    
      
    19",/Huzefa1983/status/951739986709270528
@StaunchInsafian @StaunchInsafian @StaunchInsafian @StaunchInsafian @StaunchInsafian @ImranKhanPTI,🇵🇰 Staunch Insafian  🇲🇻‏ @StaunchInsafian,12-Jan,#justiceforzainab,,"We need to educate our children as well as our family/friends about sexual abuse.
Please watch & share this short video to learn how to be very vigilant & careful 
#justiceforzainab pic.twitter.com/RNCcgAzSFV",2 42 42 56 56,"Retweet
    
      
    42
  
  
    
      
      Retweeted
    
      
    42",,"Like
    
      
    56
  
  
    
      
      
      Liked
    
      
    56",/StaunchInsafian/status/951739047671685121
@HussainsHouse @HussainsHouse @HussainsHouse @HussainsHouse @HussainsHouse,Hussain Manawer‏Verified account @HussainsHouse,12-Jan,#JusticeForZainab,,"This beautiful girl was kidnapped, raped and murdered a few days ago in Pakistan. How many more Zainab’s will it take for us to stand up and realise this behaviour is barbaric and inhumane. Sleep well beautiful child, heavens got a plan for you.  #JusticeForZainab pic.twitter.com/wkGPDJLs0e",12 12 34 34,"Retweet
    
      
    12
  
  
    
      
      Retweeted
    
      
    12",,"Like
    
      
    34
  
  
    
      
      
      Liked
    
      
    34",/HussainsHouse/status/951738861683642368
@QararaRasha @QararaRasha @QararaRasha @QararaRasha @QararaRasha,Zenub Babur Butt‏ @QararaRasha,12-Jan,#JusticeForZainab,,"Educate your children about what is an abuse, what is unacceptable, what is personal space and how to be self confident to tackle the situation in their given capacity. #JusticeForZainab pic.twitter.com/n984PIzDPL",9 88 88 153 153,"Retweet
    
      
    88
  
  
    
      
      Retweeted
    
      
    88",,"Like
    
      
    153
  
  
    
      
      
      Liked
    
      
    153",/QararaRasha/status/951738369930915841
@bilalmahmooduk @bilalmahmooduk @bilalmahmooduk @bilalmahmooduk @bilalmahmooduk @DunyaNews,Bilal Mahmood‏ @bilalmahmooduk Dunya NewsVerified account @DunyaNews,12-Jan,#JusticeForZainab,,"My name is Bilal, named after the great companion of Holy Prophet Muhammad (PBUH) - Hazrat Bilal (ra). Zainab's father not only considers me non Muslim but does not shy away from showing his bigotry in this hour of great grief. Yet, as an Ahmadi Muslim, I want #JusticeForZainab https://twitter.com/DunyaNews/status/951415201848537088 … جے آئی ٹی کا سربراہ کسی مسلمان شخص کو بنایا جائے، والدزینب محمد امین
#DunyaVideos #DunyaNews  #JusticeForZainab pic.twitter.com/1bR8JekvdC",4 30 30 34 34,"Retweet
    
      
    30
  
  
    
      
      Retweeted
    
      
    30",,"Like
    
      
    34
  
  
    
      
      
      Liked
    
      
    34",/bilalmahmooduk/status/951736853501284352
@somewhat_nadaan @somewhat_nadaan @somewhat_nadaan @somewhat_nadaan @somewhat_nadaan,Saad Khan‏ @somewhat_nadaan,12-Jan,#JusticeForZainab,,"If you kill one innocent soul, it is as if you've killed the entire HUMANITY
[Surat Al-Ma'idah 5:32]
#JusticeForZainab",9 9 30 30,"Retweet
    
      
    9
  
  
    
      
      Retweeted
    
      
    9",,"Like
    
      
    30
  
  
    
      
      
      Liked
    
      
    30",/somewhat_nadaan/status/951734335140519938
@ammarawrites @ammarawrites @ammarawrites @ammarawrites @ammarawrites,Ammara Ahmad‏Verified account @ammarawrites,12-Jan,#JusticeForZainab,,I hope #JusticeForZainab translates into some serious legislative and social change in Pakistan. We need to help children understand sex abuse and make it easier for them to report it. My piece in the Indian Express today: http://indianexpress.com/article/opinion/justice-for-zainab-will-the-uproar-translate-into-lasting-social-change-in-pakistan-5021373/ …,6 35 35 58 58,"Retweet
    
      
    35
  
  
    
      
      Retweeted
    
      
    35",,"Like
    
      
    58
  
  
    
      
      
      Liked
    
      
    58",/ammarawrites/status/951732837035708416
@IbrarPakistan1 @IbrarPakistan1 @IbrarPakistan1 @IbrarPakistan1 @IbrarPakistan1,Ibrar Ali‏ @IbrarPakistan1,12-Jan,#JusticeForZainab,,"Way Bulleya! 
#JusticeForZainab pic.twitter.com/srYc5I5MpY",27 27 61 61,"Retweet
    
      
    27
  
  
    
      
      Retweeted
    
      
    27",,"Like
    
      
    61
  
  
    
      
      
      Liked
    
      
    61",/IbrarPakistan1/status/951727929398095875
@afweena @afweena @afweena @afweena @afweena,Afrina  🐬‏ @afweena,12-Jan,#JusticeForZainab,,"While her parents were away for Umrah & on her way for Quran classes, she was raped, murdered & thrown into trash. What has the world come to? 
May Allah grant you the highest level of Jannah my dear  
You have ignited a movement, may you rest in peace. 
#JusticeForZainab pic.twitter.com/FybwFCFM1O",1 77 77 27 27,"Retweet
    
      
    77
  
  
    
      
      Retweeted
    
      
    77",,"Like
    
      
    27
  
  
    
      
      
      Liked
    
      
    27",/afweena/status/951726124547133440
@Farhana_Kanwal_ @Farhana_Kanwal_ @Farhana_Kanwal_ @Farhana_Kanwal_ @Farhana_Kanwal_,Farhana kanwal 😍‏ @Farhana_Kanwal_,11-Jan,"#JusticeForZainab,JusticeForAllChildren",#JusticeForAllChildren,"For those who dont know who zainab ansari is,she is just 7years old kid from the kasur of pakistan 
#JusticeForZainab #JusticeForAllChildrenpic.twitter.com/oCRw0DjRCT",8 115 115 251 251,"Retweet
    
      
    115
  
  
    
      
      Retweeted
    
      
    115",,"Like
    
      
    251
  
  
    
      
      
      Liked
    
      
    251",/Farhana_Kanwal_/status/951724629546041344
@sheraz455 @sheraz455 @sheraz455 @sheraz455 @sheraz455,M Sheraz ‏ @sheraz455,11-Jan,#JusticeForZainab,,"#JusticeForZainab I am so angry. Since I saw that news.  
One thing I don't understand that what kind a people living in kasure, 12 girls rape and murder in same city but no response. 280 boys raped in kasure no response. What kinda a people living in kasure?",3 20 20 39 39,"Retweet
    
      
    20
  
  
    
      
      Retweeted
    
      
    20",,"Like
    
      
    39
  
  
    
      
      
      Liked
    
      
    39",/sheraz455/status/951721333964050432
@scroll_in @scroll_in @scroll_in @scroll_in @scroll_in,scroll.in‏Verified account @scroll_in,11-Jan,#JusticeForZainab,,Watch: Pakistani TV anchor brings daughter to news bulletin to protest against rape of 7-year-old http://bit.ly/2DotfWK  #JusticeForZainab pic.twitter.com/1MWkkxmAew,1 16 16 26 26,"Retweet
    
      
    16
  
  
    
      
      Retweeted
    
      
    16",,"Like
    
      
    26
  
  
    
      
      
      Liked
    
      
    26",/scroll_in/status/951719901051408384
@asad_sohail27 @asad_sohail27 @asad_sohail27 @asad_sohail27 @asad_sohail27,M.Asad 🔥‏ @asad_sohail27,11-Jan,"#JusticeForZainab,ZainabKoInsaafDo",#ZainabKoInsaafDo,"''If a dog dies hungry on the banks of the River Euphrates, Umar will be responsible for dereliction of duty.''
-Hazrat Umar bin khattab R.A 
Allah hamaray hukamrano ko hidayat de  
#JusticeForZainab 
#ZainabKoInsaafDo",2 22 22 56 56,"Retweet
    
      
    22
  
  
    
      
      Retweeted
    
      
    22",,"Like
    
      
    56
  
  
    
      
      
      Liked
    
      
    56",/asad_sohail27/status/951719674483499009
@asad_sohail27 @asad_sohail27 @asad_sohail27 @asad_sohail27 @asad_sohail27,M.Asad 🔥‏ @asad_sohail27,11-Jan,#JusticeForZainab,,"If LANAT had a face, it would exactly look like Rana Muchur 
#JusticeForZainab pic.twitter.com/dEsdWow3KE",16 62 62 149 149,"Retweet
    
      
    62
  
  
    
      
      Retweeted
    
      
    62",,"Like
    
      
    149
  
  
    
      
      
      Liked
    
      
    149",/asad_sohail27/status/951719063805485056
@aligujjarOne @aligujjarOne @aligujjarOne @aligujjarOne @aligujjarOne,Ali Gujjar Official‏ @aligujjarOne,11-Jan,#JusticeForZainab,,"PROPHET MUHAMMAD (S.A.W)
SAID ..
Children are Flowers of Paradise.....
#JusticeForZainab pic.twitter.com/TzA7sWDWvX",35 35 76 76,"Retweet
    
      
    35
  
  
    
      
      Retweeted
    
      
    35",,"Like
    
      
    76
  
  
    
      
      
      Liked
    
      
    76",/aligujjarOne/status/951718236084736000
@TeamaseefaBz @TeamaseefaBz @TeamaseefaBz @TeamaseefaBz @TeamaseefaBz,Aseefa BhuttoZTeam‏ @TeamaseefaBz,11-Jan,"#JummaMubarak,JusticeForZainab,JusticeForAllChildren",#JusticeForZainab,"#JummaMubarak Do rememer all Muslims in your prayers.
Do Remember Zainab and all other victims in your Dua and pray for justice.
#JusticeForZainab #JusticeForAllChildren 
@BakhtawarBZ @BBhuttoZardari @AseefaBZpic.twitter.com/IFbEyF7dgn",1 23 23 108 108,"Retweet
    
      
    23
  
  
    
      
      Retweeted
    
      
    23",,"Like
    
      
    108
  
  
    
      
      
      Liked
    
      
    108",/TeamaseefaBz/status/951718228597800960
@MawraHocane @MawraHocane @MawraHocane @MawraHocane @MawraHocane,MAWRA HOCANE‏Verified account @MawraHocane,11-Jan,#JusticeForZainab,,"Jumma Mubarak  I pray that one day the human atrocities can finally come to an end, one day we can achieve peace, more love, no hate! Please say a special prayer for Little Zainab & her Family..  #JusticeForZainab",108 284 284 3.2K 3.2K,"Retweet
    
      
    284
  
  
    
      
      Retweeted
    
      
    284",,"Like
    
      
    3.2K
  
  
    
      
      
      Liked
    
      
    3.2K",/MawraHocane/status/951716962937331712
@DunyaNews @DunyaNews @DunyaNews @DunyaNews @DunyaNews,Dunya News‏Verified account @DunyaNews,11-Jan,"#SexualAbuse,ChildAbuse,JusticeForZainab,DunyaNews,DunyaVideos",#ChildAbuse,"Awareness is the key and we need to educate our children about #SexualAbuse, says @TheMahiraKhan 
#ChildAbuse #JusticeForZainab #DunyaNews #DunyaVideospic.twitter.com/KnraejbWrf",7 45 45 150 150,"Retweet
    
      
    45
  
  
    
      
      Retweeted
    
      
    45",,"Like
    
      
    150
  
  
    
      
      
      Liked
    
      
    150",/DunyaNews/status/951714433725804544
@Shanulqadir @Shanulqadir @Shanulqadir @Shanulqadir @Shanulqadir,Shan-ul-Qadir‏ @Shanulqadir,11-Jan,#JusticeForZainab,,"Rana Sanaullah strtd to use lowclass language when he had no answer to the Q's of Host @ShahzadIqbaal that Who ordrd the police to open fire? 
I wd suggest the people to donate some money so that we can get Rana SanaUllah educated then he may know how to behave #JusticeForZainab pic.twitter.com/f3YS7nRTpA",4 54 54 84 84,"Retweet
    
      
    54
  
  
    
      
      Retweeted
    
      
    54",,"Like
    
      
    84
  
  
    
      
      
      Liked
    
      
    84",/Shanulqadir/status/951713296205467648
@bhatumer401 @bhatumer401 @bhatumer401 @bhatumer401 @bhatumer401,Bhatumer‏ @bhatumer401,11-Jan,#JusticeForZainab,,"Hi zainab,
We are regretful --- plz forgive us 
#JusticeForZainab pic.twitter.com/FwmJj8Rl6x",4 27 27 109 109,"Retweet
    
      
    27
  
  
    
      
      Retweeted
    
      
    27",,"Like
    
      
    109
  
  
    
      
      
      Liked
    
      
    109",/bhatumer401/status/951710807313719296
@ameerabbas84 @ameerabbas84 @ameerabbas84 @ameerabbas84 @ameerabbas84,Ameer Abbas‏Verified account @ameerabbas84,11-Jan,"#ZainabKoInsaafDo,JusticeForZainab",#JusticeForZainab,"Thanks @sherryrehman for demanding year 2018 to b declared child emergency year @pid_gov @GovtOfPunjab @KPGovernment @SindhCMHouse @BBhuttoZardari @ImranKhanPTI plz leave everything aside & come forward. We need a national action plan on this
#ZainabKoInsaafDo
 #JusticeForZainab",4 14 14 48 48,"Retweet
    
      
    14
  
  
    
      
      Retweeted
    
      
    14",,"Like
    
      
    48
  
  
    
      
      
      Liked
    
      
    48",/ameerabbas84/status/951710235881861120
