UserName,FullName,Date,First Hashtags,Alt Hashtags,Tweet,Retweets,Retweets (w/ Text),Likes,Likes (w/ Text),URL Path
@farhat_niazi19 @farhat_niazi19 @farhat_niazi19 @farhat_niazi19 @farhat_niazi19 @UN_Women @phumzileunwomen @g7,Farhat Niazi‏ @farhat_niazi19,6m6 minutes ago,,,I want to share my problem with you so please allow me to write you inbox.,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/farhat_niazi19/status/991173504644022272
@tanu_nonu @tanu_nonu @tanu_nonu @tanu_nonu @tanu_nonu,PŘeeŢy in§aŅ‏ @tanu_nonu,8m8 minutes ago,#SaintDrGurmeetRamRahimJi_Initiative106,,"DiStribute books & stationery to chilDren free of cOst & dispense free education to needy learners
#SaintDrGurmeetRamRahimJi_Initiative106 pic.twitter.com/VFeWpsO1Rq",3 3,"Retweet
    
      
    3
  
  
    
      
      Retweeted
    
      
    3",,"Like
    
      
    
  
  
    
      
      
      Liked",/tanu_nonu/status/991172941235740672
@umar6847 @umar6847 @umar6847 @umar6847 @umar6847,Umar Tahir‏ @umar6847,9m9 minutes ago,,,"There is no reason, there is no excuse, Child Labor is Child Abuse because life of little ones are destroyed, when child labor is employed, Don't ask children to take tool instead send them to school",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/umar6847/status/991172853847547904
@iamnawaz1996 @iamnawaz1996 @iamnawaz1996 @iamnawaz1996 @iamnawaz1996 @SaadiaAfzaal,Muhammad Nawaz‏ @iamnawaz1996,10m10 minutes ago,,,"@RabiaAnumm @Rabipirzada 
Respect about what
 that the women should have to dance publicly 
is this the respect of women 
No and never Islam allows women to go  with  public 
Hamara Jism hmari marzi ni chaly ga
Chaly ga to bus Jism bhi Allah ka Marzi bhi ",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/iamnawaz1996/status/991172626386124800
@hadiqatistics @hadiqatistics @hadiqatistics @hadiqatistics @hadiqatistics,Hadiqa Afzal‏ @hadiqatistics,11m11 minutes ago,#PTIForWomenEmpowerment,,"#PTIForWomenEmpowerment
They came out for the betterment of their children 
These monsters cannot threaten them!!! pic.twitter.com/BVjlndSKr5",1 1 1 1,"Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/hadiqatistics/status/991172265218904064
@Davinde92295632 @Davinde92295632 @Davinde92295632 @Davinde92295632 @Davinde92295632,Davinder‏ @Davinde92295632,12m12 minutes ago,,,HyyDepartmental T-20 Women's Cricket Championship 2018 http://www.pcb.com.pk/press-release-detail/departmental-t-20-women-s-cricket-championship.html …,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Davinde92295632/status/991172079134261248
@mollyboydev @mollyboydev @mollyboydev @mollyboydev @mollyboydev,dev‏ @mollyboydev,13m13 minutes ago,,,when is the violence gon stop,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/mollyboydev/status/991171823298662400
@tanu_nonu @tanu_nonu @tanu_nonu @tanu_nonu @tanu_nonu,PŘeeŢy in§aŅ‏ @tanu_nonu,13m13 minutes ago,#SaintDrGurmeetRamRahimJi_Initiative106,,"To provide financial support to needy chilDren who want to do study & all amenities dispense to students
#SaintDrGurmeetRamRahimJi_Initiative106",2 2,"Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",,"Like
    
      
    
  
  
    
      
      
      Liked",/tanu_nonu/status/991171757770915840
@Sam45748569 @Sam45748569 @Sam45748569 @Sam45748569 @Sam45748569 @champagne_lassi,Sam‏ @Sam45748569,16m16 minutes ago,,,"One of the body guard's name is ""Rustom"" Quaid use to call him in love.
Had the honour of studying Pakistan Studies from ""Rustom""",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Sam45748569/status/991171165308645376
@Venuspackagings @Venuspackagings @Venuspackagings @Venuspackagings @Venuspackagings,Venus Packaging‏ @Venuspackagings,16m16 minutes ago,#LabourDay,,As we celebrate #LabourDay- Let us honour the Men and Women who fought tirelessly for workers' rights which were extremely critical to our strong and successful labour force.,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Venuspackagings/status/991170978381152256
@Skybird789 @Skybird789 @Skybird789 @Skybird789 @Skybird789,Skybird‏ @Skybird789,17m17 minutes ago,,,"@mehreen_sabtain @Maria_Memon @meherbokhari @SaadiaAfzaal @SanaMerza 
Being female anchors, stand with women and ensure PMLN representatives are embarrassed in every show for their mind set.
@MaryamNSharif show some guts and ask them to apologize.",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Skybird789/status/991170884386934784
@navnishbhardwaj @navnishbhardwaj @navnishbhardwaj @navnishbhardwaj @navnishbhardwaj,Navnish Bhardwaj‏ @navnishbhardwaj,18m18 minutes ago,,,"Better maternity benefits may work against women in the workplace. A TeamLease survey shows that a paid maternity leave of 26 weeks (up from 12 previously) could hurt workplace diversity, and a quarter of small businesses are factoring in this ""cost"" while making hiring decisions",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/navnishbhardwaj/status/991170587866300418
@imranakhtarshah @imranakhtarshah @imranakhtarshah @imranakhtarshah @imranakhtarshah,Imran Akhtar Shah‏ @imranakhtarshah,19m19 minutes ago,"#Pakistan,Punjab",#Punjab,"@geonews_urdu condemning at  @geopakistantv whatever #Pakistan polticall elite he/she says in Politicking against harrasing women & I would add men too.
Don't forget all Harrasement Laws exists in #Punjab too @CMShehbaz Gov made this! @betterpakistan",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/imranakhtarshah/status/991170361914949632
@tanu_nonu @tanu_nonu @tanu_nonu @tanu_nonu @tanu_nonu,PŘeeŢy in§aŅ‏ @tanu_nonu,19m19 minutes ago,#SaintDrGurmeetRamRahimJi_Initiative106,,"Saint Dr @Gurmeetramrahim ji Always motivates to chilDren about their career & being strength in life
#SaintDrGurmeetRamRahimJi_Initiative106 pic.twitter.com/n1Qn0LTlLj",1 1,"Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",,"Like
    
      
    
  
  
    
      
      
      Liked",/tanu_nonu/status/991170333645324290
@Imran39017003 @Imran39017003 @Imran39017003 @Imran39017003 @Imran39017003 @iamhamzaabbasi,Imran‏ @Imran39017003,21m21 minutes ago,#respect,,There is No respect of a women in Punjab Cardiology Hospital Lahore then how come we expect #respect  for a woman from these people. Shame on you guys ...,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Imran39017003/status/991169766944591872
@AhsanMa70807968 @AhsanMa70807968 @AhsanMa70807968 @AhsanMa70807968 @AhsanMa70807968 @Asad_Umar @CMShehbaz,Malik Ahsan Manak‏ @AhsanMa70807968,22m22 minutes ago,,,As a PML N supporter I'm condemn Rana Sana words against women..,1 1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/AhsanMa70807968/status/991169424274214912
@SaqiAslamAslam1 @SaqiAslamAslam1 @SaqiAslamAslam1 @SaqiAslamAslam1 @SaqiAslamAslam1,Saqib Aslam Malik‏ @SaqiAslamAslam1,23m23 minutes ago,,,"As we celebrate Labor Day, we honor the men and women who fought tirelessly for workers' rights, which are so critical to our strong and successful labor force.",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/SaqiAslamAslam1/status/991169347489030144
@Dukefashions @Dukefashions @Dukefashions @Dukefashions @Dukefashions,DUKE‏ @Dukefashions,24m24 minutes ago,,,Labour Day is a special occasion to honor all workers. Please know that your… https://www.instagram.com/p/BiOJWPnBD_G/?utm_source=twitter …,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Dukefashions/status/991169041325797376
@mohsin83531168 @mohsin83531168 @mohsin83531168 @mohsin83531168 @mohsin83531168 @ImranKhanPTI,Mohsin ch‏ @mohsin83531168,26m26 minutes ago,,,"U r filthy and uncivilised person declared by ecp,,and at which time u respect women???,,u divorced 2 women and did ‘zina’ with one women",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/mohsin83531168/status/991168620536442881
@SaqiAslamAslam1 @SaqiAslamAslam1 @SaqiAslamAslam1 @SaqiAslamAslam1 @SaqiAslamAslam1,Saqib Aslam Malik‏ @SaqiAslamAslam1,26m26 minutes ago,,,"Each year, Labor Day gives us an opportunity to recognize the invaluable contributions that working men and women make to our nation, our economy and our collective prosperity. It gives us a chance to show gratitude for workers' grit, dedication, ingenuity and strength,",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/SaqiAslamAslam1/status/991168604912709632
@Sha2nkmilan @Sha2nkmilan @Sha2nkmilan @Sha2nkmilan @Sha2nkmilan @imVkohli @AnushkaSharma,Shashank Kumar‏ @Sha2nkmilan,26m26 minutes ago,,,"Happy birthday Anushka Mam 
U r the most gorgeous women ever and yes thanku for Virushka",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Sha2nkmilan/status/991168519533297664
@AhmadParvaiz12 @AhmadParvaiz12 @AhmadParvaiz12 @AhmadParvaiz12 @AhmadParvaiz12 @ImranKhanPTI,Ahmad Parvaiz 🇵🇰‏ @AhmadParvaiz12,29m29 minutes ago,,,Khan Sahab Please translate it in urdu or else Patwaries would think you are promoting women dance in jalsas.,3 3,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    3
  
  
    
      
      
      Liked
    
      
    3",/AhmadParvaiz12/status/991167810847039488
@ShabirA48459725 @ShabirA48459725 @ShabirA48459725 @ShabirA48459725 @ShabirA48459725 @BeingSalmanKhan @Asli_Jacqueline,Shabir Ahmad Lone‏ @ShabirA48459725,31m31 minutes ago,,,I am muslim no one is making slogans against killing of innocent in kashmiris,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/ShabirA48459725/status/991167394742611968
@maniii__3 @maniii__3 @maniii__3 @maniii__3 @maniii__3,محمد عثمان ثاقب‏ @maniii__3,31m31 minutes ago,#LabourDay,,Bachhon ke haath me Pencil aur kitaabein achhi lagti hain... Boot Polish nahin. Let's pledge to stop child labour on this #LabourDay. pic.twitter.com/aBr7UGMfY1,1 1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/maniii__3/status/991167229340372992
@maniii__3 @maniii__3 @maniii__3 @maniii__3 @maniii__3,محمد عثمان ثاقب‏ @maniii__3,33m33 minutes ago,"#ChildLabour,LabourDay",#LabourDay,"12.5 Million Children are involved in #ChildLabour in Pakistan .
Their childhood gets ruined because our good for nothing government is too busy in building Metro and motorway instead of providing education .
#LabourDay pic.twitter.com/HOdDEoQkSv",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/maniii__3/status/991166860715544578
@maqsoodanaz @maqsoodanaz @maqsoodanaz @maqsoodanaz @maqsoodanaz,Maqsood Ahmad Naz‏ @maqsoodanaz,34m34 minutes ago,,,"A Dinner hosted by Olympia ( Private ) Ltd on Friday April 27, 2018 at Royal Palm Club in honour of Chinese delegation from CHTC. pic.twitter.com/2RKzlSY8OH",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/maqsoodanaz/status/991166588798816257
@mezbee5 @mezbee5 @mezbee5 @mezbee5 @mezbee5 @RehamKhan1,mezbee‏ @mezbee5,34m34 minutes ago,,,"Character assasination of U and ur children??? Who went first in character assassination , check history",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/mezbee5/status/991166567521181696
@SushilGsl @SushilGsl @SushilGsl @SushilGsl @SushilGsl @KiranKS,Sushil Kumar‏ @SushilGsl Kiran Kumar S @KiranKS,36m36 minutes ago,,,"Hate of Hindus and their organisations is the foundation stone of @INCIndia @republic . How cruel to prevent temple from giving food to children? Election is now. Teach them a lesson. https://twitter.com/kiranks/status/990976933801361409 … Meals to SRVK school, Kalladka, were coming from Kollur Mookambika temple and not government. Still.. Congress' hate for RSS & Hindus is so huge, they stopped temple from providing meals to poor village kids.…",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/SushilGsl/status/991166115517779968
@junaidaslam129 @junaidaslam129 @junaidaslam129 @junaidaslam129 @junaidaslam129,Muhammad Junaid Aslam‏ @junaidaslam129,36m36 minutes ago,#LabourDay,,Labourers are the main pillar of any nation and country.Without labourers a nation can't make http://progress.So  respect the labourers and avoid from child labour. #LabourDay,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/junaidaslam129/status/991166030528512000
@Da_khurram @Da_khurram @Da_khurram @Da_khurram @Da_khurram @ShamaJunejo @SeemaSyed62,khurram arsalan‏ @Da_khurram Shama JunejoVerified account @ShamaJunejo,38m38 minutes ago,,,n then PPP claims to be liberal ! fashion show at mohenjadaro is fine  .. waving at songs n celebeations is neech n wrong ! why wud u ridicule women n not feel gud dat they have enough of freedom to do what they want ? https://twitter.com/ShamaJunejo/status/990644644043218950 … یعنی کہ اپنی مرضی سے ناچنے آتی ہیں۔ ڈبل سلام,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Da_khurram/status/991165461852237825
@AsadTasleem1 @AsadTasleem1 @AsadTasleem1 @AsadTasleem1 @AsadTasleem1 @RehamKhan1 @UmarCheema1,Asad Tasleem‏ @AsadTasleem1,40m40 minutes ago,,,Have you heard the statements of Imram Khan and Fawad Ch about women?Why didn't you condemn that?Maybe you don't know because you are a newscaster turned anchor and you might be in primary school at that time..@RabiaAnumm,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/AsadTasleem1/status/991164977393422337
@MianHar22261255 @MianHar22261255 @MianHar22261255 @MianHar22261255 @MianHar22261255 @sardarzaidPMLN,Mian Haris‏ @MianHar22261255,42m42 minutes ago,,,"Pervez Musharraf should be trialed for handing over Pakistan to America, he handed over America logistics sport and still then it is the serving America, killing the innocent people of waziristan for nothing economy has gone into loss of Pakistan.@MaryamNSharif @SakiaMMSS",1 1 1 1,"Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/MianHar22261255/status/991164613449396224
@MoreNewsPk @MoreNewsPk @MoreNewsPk @MoreNewsPk @MoreNewsPk,More News‏ @MoreNewsPk,43m43 minutes ago,"#1stMay,LabourDay",#LabourDay,"As we celebrate labour day, let's not forget the men and women who tirelessly work to make this nation strong with effective labour force
#1stMay #LabourDay pic.twitter.com/kqRWScxxhB",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/MoreNewsPk/status/991164235123175426
@RoshanehZafar @RoshanehZafar @RoshanehZafar @RoshanehZafar @RoshanehZafar @BBCWorld,Roshaneh Zafar‏ @RoshanehZafar BBC News (World)Verified account @BBCWorld,43m43 minutes ago,,,Sexual harassment is serious and grave and a bitter reality. It needs to be addressed with means that are above board and with sensitivity towards the victim. Speaking up requires a great deal of courage & continuing to demand justice without compromising on values is even harder https://twitter.com/bbcworld/status/991160240602255360 … Ashley Judd sues Harvey Weinstein for 'damaging' career https://bbc.in/2KsEi4e,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/RoshanehZafar/status/991164204282466304
@mahrukhbajwa @mahrukhbajwa @mahrukhbajwa @mahrukhbajwa @mahrukhbajwa,Mahrukh Bajwa‏ @mahrukhbajwa,43m43 minutes ago,,,Meet the Group of Women Working to Make the Influencer Industry More Sustainable https://ift.tt/2HHZy4b,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/mahrukhbajwa/status/991164193847078912
@ArjunGrover4u @ArjunGrover4u @ArjunGrover4u @ArjunGrover4u @ArjunGrover4u @jakethesnake329 @jairogers3,Arjun Grover‏ @ArjunGrover4u,45m45 minutes ago,,,Also being a full timer (showing up every week) she is also their biggest box office attraction so they r keeping her fresh why get her stale putting her in boring 6 women tags its better she should only fight at PPV,1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/ArjunGrover4u/status/991163711653064709
@sadafzaman401 @sadafzaman401 @sadafzaman401 @sadafzaman401 @sadafzaman401 @AliHZaidiPTI,sadaf zaman‏ @sadafzaman401 Ali Haider ZaidiVerified account @AliHZaidiPTI,46m46 minutes ago,,,"The more we codemn these misogynist faces of our politics, the less it will be. PMLN should release a public apology for such derogatiry remarks of its members against women of other parties. https://twitter.com/AliHZaidiPTI/status/991003310693011456 … Churchill once said: 
“U will never reach your destination if u stop & throw stones at every dog that barks”! 
I think if Churchill had heard @AbidSherAli he’d not…",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/sadafzaman401/status/991163612415881216
@Rehmatman2khail @Rehmatman2khail @Rehmatman2khail @Rehmatman2khail @Rehmatman2khail,Rehmat mandokhail‏ @Rehmatman2khail,46m46 minutes ago,#PTM,,"Crying. . . .. Child
Missing his parents.
#PTM pic.twitter.com/vyPWnr9JG6",1 1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/Rehmatman2khail/status/991163506887155713
@Bachelor_Gutts @Bachelor_Gutts @Bachelor_Gutts @Bachelor_Gutts @Bachelor_Gutts @SyedaShehlaRaza,Bachelor Gutts ❄️‏ @Bachelor_Gutts,47m47 minutes ago,#RespectWomen,,A gentle women gesture  #RespectWomen,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Bachelor_Gutts/status/991163223213858816
@BushraMWL @BushraMWL @BushraMWL @BushraMWL @BushraMWL,Bushra Rafique‏ @BushraMWL,49m49 minutes ago,#Labours_DAy,,"As we celebrate Labor Day, we honor the men and women who fought tirelessly for workers' rights, which are so critical to our strong and successful labor force....
#Labours_DAy",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/BushraMWL/status/991162672019312640
@hasnain_sha @hasnain_sha @hasnain_sha @hasnain_sha @hasnain_sha,Syed Hasnain ali‏ @hasnain_sha,50m50 minutes ago,#LabourDay,,All hard working men and women are the corner stone of any country's success. #LabourDay,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/hasnain_sha/status/991162597910212608
@ArjunGrover4u @ArjunGrover4u @ArjunGrover4u @ArjunGrover4u @ArjunGrover4u @jairogers3 @jakethesnake329,Arjun Grover‏ @ArjunGrover4u,51m51 minutes ago,,,I will tell u she is a full timer that why she shows up every week but at the same time a price fighter their biggest box office attraction in women's division so why waste her matches on free TV rather save them for PPV get over ur hatred and hv some logic,1,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/ArjunGrover4u/status/991162248017141760
@Mona06828744 @Mona06828744 @Mona06828744 @Mona06828744 @Mona06828744,Monika Insa‏ @Mona06828744,53m53 minutes ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"#सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106
@derasachasauda 
Helps needy children 
By helping them to educate them pic.twitter.com/AVVfUA3Pxb",8 8 2 2,"Retweet
    
      
    8
  
  
    
      
      Retweeted
    
      
    8",,"Like
    
      
    2
  
  
    
      
      
      Liked
    
      
    2",/Mona06828744/status/991161846206873600
@ItsParvInsa @ItsParvInsa @ItsParvInsa @ItsParvInsa @ItsParvInsa,Parv Insa Parveen‏ @ItsParvInsa,55m55 minutes ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"#सच्ची_शिक्षा #SaintDrGurmeetRamRahimJi_Initiative106 
A New & Wonderful ways and tricks for teaching New skills to children.
In Saint MSG's schools pic.twitter.com/8Pihv8hjOt",17 17 7 7,"Retweet
    
      
    17
  
  
    
      
      Retweeted
    
      
    17",,"Like
    
      
    7
  
  
    
      
      
      Liked
    
      
    7",/ItsParvInsa/status/991161322745225216
@IhsanAh89707858 @IhsanAh89707858 @IhsanAh89707858 @IhsanAh89707858 @IhsanAh89707858,Ihsan Ahmed‏ @IhsanAh89707858,56m56 minutes ago,,,"The labour clas desrvs respct, care & love. Once try to giv it honor & try to deal it in polite mod. In reslt, ths clas wil surly giv u mor output & wil b mor sincer wth u, wth ur organisation & wth ur deptt. And, we alwys try to hlp ths hnd-to-moth clas.
Ihsan
Happy labour day!",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/IhsanAh89707858/status/991160916719951872
@Mubasher39 @Mubasher39 @Mubasher39 @Mubasher39 @Mubasher39 @KSSPakistan,Mubasher Aslam‏ @Mubasher39,57m57 minutes ago,#FaisalabadScienceFestival,,"Welcome.
It will be honour to have you there.
#FaisalabadScienceFestival",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Mubasher39/status/991160632979402752
@Sumankaushik27 @Sumankaushik27 @Sumankaushik27 @Sumankaushik27 @Sumankaushik27,Suman Kaushik‏ @Sumankaushik27,58m58 minutes ago,#LabourDay,,#LabourDay मजदूर का पसीना सुखने से पहले उसकी मजदूरी मिल जानी चाहिए. Happy labour day.  Child labour is an offence.,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Sumankaushik27/status/991160525923872768
@HarsimratBadal_ @HarsimratBadal_ @HarsimratBadal_ @HarsimratBadal_ @HarsimratBadal_,Harsimrat Kaur Badal‏Verified account @HarsimratBadal_,59m59 minutes ago,#LabourDay,,"Today on #LabourDay , let us reaffirm our respect and honour to the working class whose determination and dedication ensure that the wheel of progress is always set in motion. Also, let us resolve to ensure a safe & healthy environment for the working community! pic.twitter.com/aYVIqFNhVt",2 72 72 79 79,"Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",,"Like
    
      
    79
  
  
    
      
      
      Liked
    
      
    79",/HarsimratBadal_/status/991160255366270976
@PTIOfficialRP @PTIOfficialRP @PTIOfficialRP @PTIOfficialRP @PTIOfficialRP,PTI Rajanpur‏ @PTIOfficialRP,59m59 minutes ago,#PTIMinarePakistanJalsa,,"Food will get expensive, petrol will get expensive.2.5 crore kids of Pakistan are out of school. We are only behind Nigeria in terms of out of school children
23/57 #PTIMinarePakistanJalsa pic.twitter.com/3H5SNglvmy",2 2,"Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",,"Like
    
      
    
  
  
    
      
      
      Liked",/PTIOfficialRP/status/991160110469844992
@iPradeepYogi @iPradeepYogi @iPradeepYogi @iPradeepYogi @iPradeepYogi,प्रदीप योगी‏ @iPradeepYogi,1h1 hour ago,,,"@HiHonorIndia 
Hi honor, I bought Honor 9 lite in black color. I want to exchange it with Sapphire Blue color. How can't I exchange. Please suggest me a way. Thanks",1 3 3 2 2,"Retweet
    
      
    3
  
  
    
      
      Retweeted
    
      
    3",,"Like
    
      
    2
  
  
    
      
      
      Liked
    
      
    2",/iPradeepYogi/status/991158996332560384
@Tayyaba52 @Tayyaba52 @Tayyaba52 @Tayyaba52 @Tayyaba52 @iamsomiS @_Mansoor_Ali @RabiaAnumm,Tayyaba Riaz‏ @Tayyaba52,1h1 hour ago,,,@RabiaAnumm yah app ka bycott kidhar tha ..ya baki be women hai ..ya app ka salogan respect women kidhar hai ..,,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/Tayyaba52/status/991158973419188229
@Ashainsan343983 @Ashainsan343983 @Ashainsan343983 @Ashainsan343983 @Ashainsan343983,Asha Insan‏ @Ashainsan343983,1h1 hour ago,"#SaintDrGurmeetRamRahimJi_Initiative106,सच्ची_शिक्षा",#सच्ची_शिक्षा,"#SaintDrGurmeetRamRahimJi_Initiative106
#सच्ची_शिक्षा
A primary free school for the children of poor workmen has been established in @derasachasauda & more than  150 children are availing the benefits of this school..... pic.twitter.com/oD4jsak5dp",9 9 6 6,"Retweet
    
      
    9
  
  
    
      
      Retweeted
    
      
    9",,"Like
    
      
    6
  
  
    
      
      
      Liked
    
      
    6",/Ashainsan343983/status/991158950027444224
@YunusBuzdar @YunusBuzdar @YunusBuzdar @YunusBuzdar @YunusBuzdar @AyeshaArifMemon,یونس بزدار‏ @YunusBuzdar,1h1 hour ago,,,"It's irony dear, we are just doing politics even know that innocent children have no vote and nothing understanding of politics, we should avoid children in jalsa to avoid any mishaps at cost to show our numbers",,"Retweet
    
      
    
  
  
    
      
      Retweeted",,"Like
    
      
    
  
  
    
      
      
      Liked",/YunusBuzdar/status/991158905890918400
@PTIOfficialRP @PTIOfficialRP @PTIOfficialRP @PTIOfficialRP @PTIOfficialRP,PTI Rajanpur‏ @PTIOfficialRP,1h1 hour ago,#PTIMinarePakistanJalsa,,"First point: No nation succeeds that doesn't spend on its children's education. Today 8 lac kids study in English medium. While 25 lac in religious seminaries. 3 crore in govt schools
40/57 #PTIMinarePakistanJalsa pic.twitter.com/6EllPwtTpL",2 2,"Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",,"Like
    
      
    
  
  
    
      
      
      Liked",/PTIOfficialRP/status/991158694770552834
@amit44897 @amit44897 @amit44897 @amit44897 @amit44897,Amit Kumar Jindal‏ @amit44897,1h1 hour ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"Right to Education is not being properly implemented as the children are still exploited in each corner of the country. But it is @derasachasauda which is providing a model of free education for the needy.
#सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106",2 2,"Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",,"Like
    
      
    
  
  
    
      
      
      Liked",/amit44897/status/991156919128805376
@PTIOfficialRP @PTIOfficialRP @PTIOfficialRP @PTIOfficialRP @PTIOfficialRP,PTI Rajanpur‏ @PTIOfficialRP,1h1 hour ago,#PTIMinarePakistanJalsa,,"Today I promise Pakistani women three things. My party will ensure we educate our girls. Educated mothers raise educated nation. Whatever I am today is because of my mother. We will open every 2 out of 1 schools for girls
54/57 #PTIMinarePakistanJalsa pic.twitter.com/kM8rn6FWxy",2 2 1 1,"Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/PTIOfficialRP/status/991156644515115008
