,head,topic_rep
10174,Pakistan lodges protest with Afghanistan over attacks,0.0
10175,AJK Supreme Court restores education package,0.0
10176,Imran calls for reforestation campaign,0.33245158195495605
10177,Pakistan bound to rise after meeting challenges: COAS,0.0
10178,Fazl rejects establishment’s role in MMA’s revival,0.0
10179,Fafen highlights seat disparity in delimitation bill,0.08346650749444962
10180,How smog-eating forests can save our cities,0.6538520455360413
10181,Lawyer who defended ‘Lady Chatterley’ dies,0.0
10182,Non-bailable warrants out for ‘embattled’ Dar,0.013743222691118717
10183,US approves first pill with digital tracking device,0.036824338138103485
10184,The capital under siege,0.0
10185,"Commander can refuse president’s order to launch nukes, US Senate told",0.0
10186,Foreign Minister Khawaja Asif conferred with an honorary PhD by Swiss University,0.08687649667263031
10187,Diary of a Careem-aholic,0.1221219152212143
10188,LPG imports choke as prices soar,0.8515040278434753
10189,Pakistan to get $4.7bn under Asian Development Bank’s new business plan,0.9852742552757263
10190,PSX loses weight in MSCI review,0.42684003710746765
10191,Sharia advisers regulations approved for Islamic financial services sector,0.6585073471069336
10192,Mari Petroleum finds gas in Ghotki,0.7174005508422852
10193,"Stocks fall below 41,000 on lack of triggers",0.20173421502113342
10194,"Customs cooperation key to regional trade, says PM’s revenue assistant",0.3207486569881439
10195,Leather exports suffering due to DLTL delay,0.5685954093933105
10196,Portuguese builders keen to invest in Pakistan,0.4748695194721222
10197,Uncertain Cummins hoping to emulate Johnson,0.0
10198,"Aleem, Erasmus to umpire Ashes opener",0.0
10199,"Pakistan in semis, India out of U-19 Asia Cup",0.0
10200,Player draft or cricket’s cattle market?,0.0768694281578064
10201,International return for Zlatan gets Sweden talking,0.0
10202,Iran quake victims battle freezing cold,0.0
10203,Trump Jr’s WikiLeaks exchange adds intrigue to Russia probe,0.0
10204,No trace of  the missing,0.0
10205,Olympian fencer Ibtihaj inspires Barbie’s first hijab-wearing doll,0.0
10206,"Rain, wind clear smog",0.20037156343460083
10207,"
",0.31515005230903625
10208,Election Commission replaces 86 officers in major reshuffle,0.0
10209,Lebanese president accuses Saudi Arabia of detaining PM,0.0
10210,Vidya Balan calls out journalist for fat-shaming her,0.0
10211,Visiting a Rohingya refugee camp was the most heart-wrenching medical mission I've undertaken,0.0
10212,"After stint in jail, Mufti Qavi vows to 'help those languishing in prisons'",0.0
10213,Pakistan returns Afghan soldier who crossed Durand Line,0.0
10214,Six Pakistanis featured on Forbes magazine's '30 under 30' list,0.29742127656936646
10215,Blake Shelton is People Magazine's Sexiest Man Alive 2017,0.0
10216,"SP, three family members gunned down in Quetta",0.0
10217,Parliamentary leaders make headway on delimitation based on provisional census data,0.0
10218,"Akshay Kumar introduces Radhika Apte, Sonam Kapoor as 'reason' and 'strength' behind Padman",0.20809237658977509
10219,"Entire Peshawar Zalmi, Islamabad United squads ready to visit Pakistan for PSL",0.0
10220,National Security Committee decides to increase development resources for Balochistan,0.12349816411733627
10221,"Nawaz vows to continue struggle for 'sanctity of vote, provision of justice'",0.0
10222,Opium cultivation in Afghanistan at all-time high,0.3671870231628418
10223,Bears continue to dominate PSX as KSE-100 index loses 281 points,0.0
10224,FO summons Indian DHC over ceasefire violations,0.0
10225,The fourth wave,0.0
10226,A place to go,0.10280395299196243
10227,Maryam continues with her ‘anti-judiciary refrain’,0.0
10228,Water insecurity,0.7812154293060303
10229,Let Mahira Khan show you how to rock urban desi glamour,0.0
10230,NAB presents two witnesses in Sharif family's corruption references as trial formally begins,0.0
10231,"Zimbabwe army takes control of state broadcaster after night of unrest, says Mugabe in custody",0.0
10232,No consensus on National Accountability Commission as another round of talks fail,0.03422616049647331
10233,Australians back same-sex marriage in historic vote,0.011407746933400631
10234,‘Peace committee’ slaps Taliban-style curbs on Wana,0.0
10235,Lockheed offers glimpse into missile defences eyed by Saudis,0.09500694274902344
10236,Xi to send envoy to North Korea after Trump visit,0.01784529723227024
10237,I felt the need to support new people in the industry: Ahsan Khan on signing Chupan Chupai,0.0
10238,"Amended Elections Act 2017 gives Nawaz legal cover as head of PML-N, ECP tells PAT",0.0
10239,Republicans and Democrats join forces to pass $700 billion US defence bill,0.23260805010795593
10240,These celebrities are protesting the Verna ban on social media,0.0
10241,15 bullet-riddled bodies found in Balochistan's Kech district,0.0
10242,'Terror attacks killed 956 in Pakistan last year',0.25762292742729187
10243,"Survivors of Iran quake await badly needed aid, three days later",0.0
10244,"Woakes takes six, injury scare for Bairstow in final warm-up",0.0
10245,Rain threatens to disrupt start of India-Sri Lanka Test series,0.0
10246,‘UK must act to unblock Brexit talks’,0.0
10247,"UN talks plant seed for greener, more climate-savvy agriculture",0.6783466339111328
10248,IFAD to provide $82m for boosting household income,0.5807268619537354
10249,Watling in doubt for WI Test,0.0
10250,Hat-trick hero Jedinak sends Australia to World Cup,0.0
10251,Ponting predicts stroll for Aussies,0.0
10252,Why a curious TV interview in Riyadh proves Saad Hariri is desperate,0.0
10253,Egyptian diva to face trial for disparaging Nile,0.0
10254,"EU countries pledge to take 34,000 refugees",0.16666774451732635
10255,UK cyber security chief blames Russia for hacker attacks,0.06289730221033096
10256,"Hate crimes against Muslims, S. Asians rise in US",0.161223366856575
10257,Scientists try first gene editing in the body,0.013192773796617985
10258,RSF deplores Trump’s media treatment,0.022897956892848015
10259,"Afghanistan, Turkey, ex-Soviet trio sign corridor agreement",0.2782876491546631
10260,Mnangagwa: Zimbabwe’s leader in waiting?,0.0
10261,Federer downs Zverev in ‘generation game’ to reach semis,0.0
10262,Bearish spell sets in on stock market,0.29509156942367554
10263,Terrorism index places Pakistan at fifth spot,0.21771326661109924
10264,Foreign investment jumps by 74pc,0.9577151536941528
10265,Sindh govt to forward 28 terrorism-related cases to military courts,0.0
10266,"IG, secretary told to explain inaction against police officials",0.0
10267,The anguish caused by enforced disappearances,0.02958221361041069
10268,SC review verdict was ‘message’ for NAB court: Sharif,0.024779926985502243
10269,National Assembly set to pass fresh delimitation bill today,0.0
10270,"Police officer, three members of family shot dead in Quetta",0.0
10271,National Security Committee decides to benefit from available energy import options,0.12369391322135925
10272,NAB set to proceed against Dar in Hudaibya case,0.0
10273,Acid attack convict sentenced to 60 years in jail,0.0
10274,‘Free Balochistan’ messages removed from London buses,0.06392975151538849
10275,Ahsan Iqbal warns sit-in organisers of extreme action,0.17300617694854736
10276,No consensus yet on accountability structure,0.019900821149349213
10277,Legal assistance to Pakistanis detained abroad sought from SC,0.0
10278,Pakistan condemns truce violations by India,0.0
10279,Lawyers assure Sharif of support for struggle,0.0
10280,Return filing date extended to Nov 30,0.3180188834667206
10281,Petrol war continues as PAMA joins fray,0.8116926550865173
10282,Gilgit-Baltistan protesters demand withdrawal of taxes,0.1606621891260147
10283,Israel offers aid to Iran's earthquake victims,0.0
10284,Mystery surrounding age of Ranikot Fort may be resolved,0.0
10285,Imran Khan’s statement in four cases to police deemed ‘inadmissible’,0.0
10286,Mohammad Hafeez handed third suspension from bowling in international cricket,0.0
10287,Bodies of 15 killed in Turbat flown to Lahore,0.0
10288,"Guru Nanak, Wali Qandhari and other stories about how Hasan Abdal got water",0.06135015934705734
10289,"Drake paused his concert to tell a fan to ""stop touching girls""",0.0
10290,"Hariri is free to leave 'when he pleases', says Saudi foreign minister",0.0
10291,NA passes Elections (Amendment) Bill 2017 to 'strengthen' Khatm-i-Nabuwwat clauses,0.0
10292,PSX gains slightly following consecutive bearish sessions,0.0
10293,Gazain Marri granted bail in Justice Nawaz murder case,0.0
10294,NAB asks interior ministry to put Ishaq Dar's name on ECL,0.0
10295,Angelina Jolie condemns sexual violence against Rohingya women fleeing Myanmar,0.0
10296,London's Old Vic theatre receives 20 allegations against Kevin Spacey,0.0
10297,"Israel ready to share intelligence about Iran with Saudi Arabia, says military chief",0.0
10298,"Gulf Cup falls victim to Qatar crisis as Saudi Arabia, UAE, Bahrain withdraw",0.0
10299,National Assembly passes bill to enable fresh delimitation of constituencies,0.017296865582466125
10300,Man confesses to setting wife alight for refusing to permit second marriage in Tank district,0.0
10301,"Cold response from govt, public dampens resolve of religious parties’ protesters",0.0
10302,Police file another case against protesters in Islamabad,0.0
10303,"Pakistan awaits Indian response on dialogue on Kashmir, other disputed territories: FO",0.0
10304,'World's oldest' 48-feet long Buddha statue unearthed in Haripur district,0.0
10305,14 killed in suicide attack outside Kabul wedding hall: officials,0.0
10306,Extra police deployed in Pindi,0.0
10307,Creating our own stories,0.2473326325416565
10308,Film censorship,0.0
10309,"Test the air, taste the fury",0.47910046577453613
10310,Taliban resurgence?,0.0
10311,Did you know that Empress Nur Jahan invented biryani?,0.0
10312,Dr Asim's name to be struck off ECL,0.0
10313,Serena Williams set to tie the knot in New Orleans: reports,0.0
10314,Religious parties protesting in Islamabad advised to end sit-in by court,0.0
10315,Be forewarned,0.048913806676864624
10316,CJP rejects Nawaz Sharif's appeal for clubbing of corruption references,0.0
10317,'Mounting evidence' of Myanmar genocide: watchdogs,0.0
10318,Lebanon's 'detained' premier to travel to France,0.0
10319,Stunned Zimbabweans face uncertain future without Mugabe,0.0
10320,"COAS Bajwa and US Centcom commander meet, discuss Afghanistan",0.0
10321,Verna is cleared for screening in the UK with no cuts,0.13193851709365845
10322,This 1935 Bentley is a rare beauty,0.4188549816608429
10323,A complete timeline of Amir Khan and Faryal Makhdoom's love-hate relationship,0.0
10324,Exporters seek govt support to capture EU rice market,0.8086622953414917
10325,Lakmal rocks India with triple strikes on curtailed first day,0.0
10326,Four Discos told to explain overbilling,0.664846658706665
10327,Business confidence improves: OICCI,0.9488876461982727
10328,Bulls stage comeback after four-day of losses,0.0755511224269867
10329,‘Pakistan LNG import project consortium folds’,0.751648485660553
10330,Zaka hits out at PCB over handling of Hafeez's case,0.0
10331,Break-seeking Kohli says he’s not cricket robot,0.0
10332,"Keeping 1bn people in dark costs poor states dear, says study",0.5714269280433655
10333,"‘Fake news’ becomes a business model, say researchers",0.02157350815832615
10334,Hariri accepts invitation to France,0.0
10335,Nine news outlets likely to be labelled ‘foreign agents’ in Russia,0.0
10336,IBM urged to avoid working on US immigrants,0.0
10337,Cambodia’s main opposition party dissolved by court,0.0
10338,South Korea quake leaves over 50 injured,0.0
10339,Fall from Grace: Mugabe’s wife was his weakness,0.0
10340,"FBR, ministry trade fire over regulatory duties",0.5718234777450562
10341,UN pleads for end of Yemen blockade or ‘untold thousands’ will die,0.2269151657819748
10342,"Oil supply chain disrupted, OCAC warns",0.8709140419960022
10343,Rauf Siddiqui summoned in Baldia factory fire case,0.0
10344,"Funeral for martyred SP, three relatives held",0.0
10345,"Fawad Alam needs to 'hit more boundaries' to get picked, says Mickey Arthur",0.0
10346,Faizabad sit-in: A war of attrition,0.0
10347,National Assembly legislation paves way for timely elections,0.0320541113615036
10348,Probe report on Buleda killings to be shared with public: Iqbal,0.07117337733507156
10349,Sharif’s plea against NAB references rejected,0.0
10350,"Pakistan, US trade blame over cross-border terrorism",0.0
10351,Footprints: Mere Aziz Humwatno...,0.0
10352,Blast near political gathering in Kabul leaves 14 dead,0.0
10353,NAB wants Dar’s name placed on ECL,0.0
10354,Unemployed youth from Punjab easy prey for traffickers,0.03282592073082924
10355,Nisar seeks action against Islamabad protesters,0.0
10356,"Support for government in National Assembly ‘a bitter pill’, says Murad",0.0
10357,Sharif promises to raise Murree’s issues with PM,0.0
10358,SC may take up JI petition about offshore firms on 23rd,0.10720191895961761
10359,"TTP has foothold in Afghanistan, says Abdullah",0.0
10360,UNHCR expects ‘modest’ return of Afghan refugees in 2018,0.21277126669883728
10361,Gazain granted bail in murder case,0.0
10362,Aga Khan presents Global Pluralism Award,0.0
10363,Karachi astronomer’s moon images feature on Nasa website,0.05646807700395584
10364,Verna will release in Pakistan without cuts,0.0
10365,Pakistani freed by India after 12 years,0.0
10366,Senate standing committee condemns terrorism in Balochistan,0.0
10367,Iraqi forces retake the country's last IS-held town,0.0
10368,Anti-corruption campaign in Saudi brings hope to businessmen,0.1326216161251068
10369,Rain washes out second day with India at 74-5 against Sri Lanka,0.0
10370,Iran says 'biased' French policy stoking Mideast crises,0.0
10371,These banyan trees are proof of Pakistan’s roots in inter-religious peace,0.0
10372,PSX lands flat on week's close,0.0
10373,"After Modi reforms, Moody's raises India credit rating for first time in 10 years",0.7102730870246887
10374,China rejects Katy Perry's visa to perform at Victoria's Secret fashion show,0.03339233994483948
10375,Saudi-Iran dispute unlikely to take Israel to war: analysts,0.0
10376,Lebanon's Hariri set to leave Saudi Arabia for France,0.0
10377,Dr Asim Hussain removed from PPP Karachi's leadership,0.0
10378,NATO apologizes to Turkey after Erdogan shown as foe,0.0
10379,Would've been a better player if Coach Arthur had trained me 10 years ago: Sohail Khan,0.0
10380,PTI may expel lawmaker who accused Ali Ameen Gandapur of patronising teenage girl's abusers,0.0
10381,"19,000 illegal immigrants from Pakistan handed over by Iranian authorities in 2017",0.0
10382,Sicilian Mafia 'Beast' Toto Riina dies,0.0
10383,Pakistan climb to top spot in ICC T20 rankings,0.0
10384,"370,000 Afghan refugees registered in four months: report",0.0
10385,"PTV current affairs director sacked after allegations of harassment, misuse of authority",0.0
10386,Which cafe serves the best hot chocolate in Karachi?,0.0
10387,Petrol additives,0.7568326592445374
10388,Balochistan killings,0.0
10389,Malala makes it to Bazaar's 150 Visionary Women list,0.03408051282167435
10390,The long wait for breakup,0.012727118097245693
10391,Volcano alert,0.0455145500600338
10392,Jami Mahmood's directorial debut O21 is finally on Netflix,0.0
10393,"Tesla wants to electrify big trucks, adding to its ambitions",0.47003892064094543
10394,"FIA arrests three suspects from Sialkot, Gujranwala",0.0
10395,‘Najafi report is public document and govt just a custodian’,0.0
10396,Senate passes Elections Amendment Bill 2017,0.0
10397,Two killed in 'unprovoked' Indian shelling in AJK: officials,0.0
10398,Lebanon's Hariri caught in regional feuds,0.0
10399,Japan's Abe vows to bolster defense amid North Korea threat,0.09374361485242844
10400,Victims of sexual harassment should speak up without fear: Farhan Akhtar,0.0
10401,Key suspect in Lal Shahbaz Qalandar shrine attack arrested,0.0
10402,Govt makes last-ditch appeal to Islamabad protesters; hospitals placed on high alert,0.0
10403,"BLF commander, allegedly involved in killing of 15 near Turbat, killed: ISPR",0.0
10404,Hariri dismisses ‘rumours’ about his detention,0.0
10405,Merkel’s fate in balance as German coalition talks drag on,0.039037421345710754
10406,"For Hariri, Saudi Arabia no longer feels like a home away from home",0.0
10407,Former MQM-P sector head arrested in Dr Naushad killing case,0.0
10408,Saeed’s plea against detention deferred,0.0
10409,Chinese varsity gets legal cover thru’ ordinance,0.16361457109451294
10410,JI plans long march on Islamabad over delayed Fata reforms,0.0
10411,Study shows some sugars can heal wounds,0.2034272849559784
10412,Access to HIV treatment demanded for transgender persons,0.0
10413,Doing it together,0.0
10414,IS routed from its last Iraqi base,0.0
10415,Mailbox,0.0
10416,NAB seeks details of PML-Q leaders’ assets,0.0
10417,Sock stuns Zverev to prolong ATP Finals adventure,0.0
10418,Pakistanis to get equal opportunity to invest in CPEC economic zones,0.4452798366546631
10419,FIFA rankings ‘loophole’ likely to disappear after World Cup draw,0.259186714887619
10420,"Road to Russia full of emotion, intrigue and drama",0.0
10421,Australia recall wicket-keeper Paine in Ashes surprise,0.0
10422,‘Second HVDC transmission line may not be needed’,0.9013417363166809
10423,Energy ministry proposes changing fuel colour to ensure purity,0.856843113899231
10424,UNGA adopts Pakistan-sponsored resolution on self-determination,0.0
10425,Congress approves bill delinking Haqqani network from LeT,0.0
10426,Local laws apply to convict transferred to Pakistan: SC,0.0
10427,Key suspect in Sehwan suicide blast arrested,0.0
10428,US troops told to ignore child abuse in Afghanistan,0.0
10429,‘Embattled’ Dar may leave finance ministry soon,0.09188291430473328
10430,"NAB moves to put names of Sharif, four relatives on ECL",0.0
10431,Senators’ absence delays passage of 24th amendment,0.0
10432,"Story Time: Alone, at home!",0.0
10433,Wenger may need to put faith in Lacazette for north London derby,0.0
10434,Bangladesh summons Pakistani envoy over video showing 'distorted historical facts',0.01639825664460659
10435,Book review: My Brother Is A Superhero,0.0
10436,Cook-it-yourself: Crackers pizza,0.0
10437,Aamir Liaquat leaves Bol TV citing monetary dispute,0.0
10438,Shades of  Van Gogh,0.0
10439,"LoC violations 'highly unprofessional and unethical', DGMO tells Indian counterpart",0.0
10440,Is Jake Gyllenhaal replacing Ben Affleck in the new Batman movie?,0.03134280443191528
10441,"'Conspirators' will gain nothing but defeat, says Maryam Nawaz",0.0
10442,"As a woman, as an artist, I feel hurt and angry: Deepika on Padmavati controversy",0.0
10443,India wants Kulbhushan's mother to accompany wife for proposed meeting with spy,0.0
10444,Verna gets dirty politics right but it gets rape all wrong,0.0
10445,Crime and politics,0.0
10446,Why democracy?,0.11160794645547867
10447,Arth's latest song captures the essence of heartbreak,0.0
10448,Hockey player Afzal Manna passes away in Lahore,0.0
10449,Lebanon's Hariri arrives in Paris after Saudi 'hostage' rumours,0.0
10450,7 truths about Mahira Khan we bet you didn't know,0.0
10451,"Five militants, one Indian soldier killed in gun battle in held Kashmir",0.0
10452,India manage 172 on support by lower order,0.0
10453,"Chinese, N.Korean envoys talk up ties despite nuclear tensions",0.039034366607666016
10454,Environment: Animals on clean-up duty,0.21651527285575867
10455,Poet's Corner,0.05000000074505806
10456,The weekly weird,0.0
10457,Story Time: Everlasting joy,0.0
10458,Website review: Explore the world of 3D,0.0
10459,Spotlight,0.022278394550085068
10460,Ahsan Iqbal hopes Faizabad sit-in will soon end peacefully,0.0
10461,"Sylvester Stallone accused of sexual assault, denies allegations as false",0.0
10462,Special report: Going nuclear 1990-1993/1997-1999,0.09755595773458481
10463,Five bullet-riddled bodies found near Turbat,0.0
10464,Shah Rukh Khan and Netflix team up for an Indian original series,0.0
10465,Art corner,0.05000000074505806
10466,No problem with aircraft deal: Iran,0.17248409986495972
10467,Ajmal offers to correct Hafeez's bowling action 'within a month',0.0
10468,EU cuts funding to Turkey in 2018 budget,0.18946535885334015
10469,Nafta talks open amid US inflexibility complaint,0.2025904357433319
10470,Women breach world of big oil,0.47634395956993103
10471,How Airbus’s A380 deal in Dubai evaporated,0.16224263608455658
10472,Goffin to face Federer in semi-final at London,0.0
10473,"Murray, coach Lendl end second stint together",0.0
10474,Hariri says he will be in Beirut within days,0.0
10475,Party set to sack Mugabe as Zimbabweans march on residence,0.0
10476,Crunch time for Merkel to build coalition or face new polls,0.0
10477,Wanted Russian arrested over Forbes editor’s murder,0.0
10478,Argentina intensifies search for missing submarine with 44 crew,0.05106918513774872
10479,Ousted Caracas mayor arrives in Madrid after fleeing house arrest,0.03095851093530655
10480,Nasa launches next-generation weather satellite,0.26325860619544983
10481,US puts Palestinians on notice: DC office may be shuttered,0.0
10482,Women entrepreneurs demand incentives,0.39281609654426575
10483,Turkey’s legendary weightlifter Suleymanoglu dies,0.0
10484,$36.45m IFAD loan for Azad Jammu and Kashmir,0.6906977891921997
10485,Sole survivor of Buleda carnage reaches out to grieving family,0.0
10486,Printers demand tax exemption on raw materials,0.5268009305000305
10487,Breakthrough in sight after talks with Islamabad protesters,0.0
10488,Maryam rejects rumours 72 MNAs are poised to defect,0.0
10489,Five more bullet-riddled bodies found near Turbat,0.0
10490,Archaeology dept to probe gold antiquities theft in Sirkap,0.0
10491,India ‘positively’ responds to Pakistan’s offer about Jadhav,0.0
10492,Egypt opens Gaza border for first time since unity deal,0.0
10493,Dar will decide himself whether to quit or not: PM spokesman,0.05970941483974457
10494,Panama Papers have hardly helped in extracting tax: officials,0.23779930174350739
10495,The ‘ifs and buts’ of global oil market,0.7177009582519531
10496,PPP submits calling attention notice on PIA affairs,0.4068751633167267
10497,Balochistan’s uplift priority for the government: Iqbal,0.3036404550075531
10498,Mufti Muneeb for ‘respectable’ resolution of Faizabad protest,0.014363362453877926
10499,Naek replaces Babar in body on accountability law,0.0
10500,Malala’s book being translated into Urdu,0.018068091943860054
10501,Karachi port poised for massive infrastructure upgrade,0.40062880516052246
10502,Private-sector credit turns a corner,0.9428195953369141
10503,‘Investment treaty to boost Pak-US trade’,0.24829153716564178
10504,Stocks fall as MSCI reduces Pakistan weight,0.5345572233200073
10505,"Judges, not litigants, are required to point out correct laws: SC",0.03439093008637428
10506,Renewed US-Russia rift threatens slim Syria peace hope,0.0
10507,Bangladesh tackles illegal betting in BPL with stadium raids,0.0
10508,MQM-P leader Amir Khan indicted for sheltering terrorists at Nine Zero,0.0
10509,"I want to write a book on my career, shares Bushra Ansari at Faiz fest",0.0
10510,"The making of Farooq Sattar
",0.0
10511,Israel's Netanyahu to face new questioning over graft: media,0.0
10512,Chief justice takes suo motu notice of 20 bullet-riddled bodies found in Balochistan,0.0
10513,Ed Sheeran parties it up with Bollywood before his big Mumbai concert today,0.0
10514,Ahsan Iqbal makes last-ditch appeal to Islamabad protesters to end sit-in,0.0
10515,"'Nawaz Sharif is an ideology,' says PML-N chief at Abbottabad election campaign rally",0.03214043378829956
10516,6 Afghan policemen killed in Taliban attack,0.0
10517,"Saudi, Bahrain target Iran at Arab League meeting",0.0
10518,'My eyes are burning': Delhi half marathon goes ahead despite smog,0.10910208523273468
10519,"Turkey bans all LGBTI events in Ankara 'indefinitely', citing security",0.0
10520,Eight ads based on sound creative ideas,0.0
10521,Mugabe ousted as Zimbabwe's ruling party chief,0.0
10522,New adjustments,0.1148696169257164
10523,Afghanistan beat Pakistan by 185 runs to claim Under-19 Asia Cup,0.0
10524,"Rabi-ul-Awwal moon sighted, Eid Milad will be celebrated on Dec 1",0.0
10525,6 killed as car plunges into ravine near Murree,0.0
10526,Security forces conduct 'sanitisation' operation in Quetta,0.0
10527,Fixing Afghanistan,0.03583332523703575
10528,Online exhibit shows hidden depths of Picasso’s ‘Guernica’,0.0
10529,India's Manushi Chhillar crowned Miss World 2017,0.0
10530,"Mattis, Dunford to visit Pakistan soon",0.0
10531,"Centre has not yet removed Sindh’s  reservations over census, says Murad",0.0
10532,NAB to launch probe into 56 public sector firms’ affairs,0.125583216547966
10533,Sports diary: At players’ auction for 2018 PSL,0.0
10534,Harking back: Amazing history of Lahore’s famous astrolabe makers,0.06452463567256927
10535,Capital IGP office takes aim at police officers’ waistlines,0.0
10536,NON-FICTION: SCORING THE REVOLUTION,0.0
10537,NON-FICTION: AIN’T NO MOUNTAIN HIGH ENOUGH,0.03581240773200989
10538,COLUMN: HOW TO WRITE A NOVEL,0.0
10539,Sami links MMA’s revival to support for Fata-KP merger,0.0
10540,FICTION: TYRANNICAL TALES FROM NORTH KOREA,0.0
10541,NON-FICTION: THE NAKED NAWAB,0.0
10542,Yemen blockade,0.0
10543,NARRATIVE ARC: THE FANON OF SINDH,0.0
10544,SMOKERS’ CORNER: ALLIANCES AND ILLUSIONS,0.0
10545,End this misery,0.0
10546,Footprints: Language under stress,0.013902854174375534
10547,"Mr Dar, please resign",0.10779020190238953
10548,NON-FICTION: HISTORIES OF THE SELF,0.09125634282827377
10549,What are provinces pitching at seventh JCC?: KP’s CPEC plans get a nasty jolt,0.5297211408615112
10550,Pakistan bourse yet to see listing benefits,0.6103532910346985
10551,134 arrested in skirmishes at Faizabad moved to Adiala jail,0.0
10552,Bank investments fall 0.01pc,0.8556708693504333
10553,Gulf crisis casts a pall on remittances to Pakistan,0.7978650331497192
10554,What are provinces pitching at seventh JCC?: Nothing beyond Gwadar for Balochistan,0.5055315494537354
10555,Stability on interbank market,0.0
10556,"What are provinces pitching at seventh JCC?: Sindh makes efforts, and excuses",0.42283809185028076
10557,Signals detected likely from missing submarine: Argentina,0.0
10558,Pak-US ties: a complicated path,0.0
10559,Jeffrey Tambor quits Transparent after sexual assault claims,0.011310880072414875
10560,Pakistan’s ‘middle-class’ future,0.3118467628955841
10561,'Going to jail was like falling in love again' – Faiz Ahmed Faiz,0.0
10562,"PTI, JUI-S agree to prepare ‘joint strategy’ for elections",0.0
10563,Qawwali at Pakistan Chowk introduces performers to a diverse audience,0.0
10564,Deadly Beijing fire prompts investigation and demolitions,0.07192101329565048
10565,Saudi Arabia wants tough anti-Iran stand from Arab League,0.0
10566,"Scores injured as protesters, security personnel clash",0.0
10567,What are provinces pitching at seventh JCC?: Punjab to pitch new SEZs,0.6254467368125916
10568,Nadir Magsi wins Thal jeep rally,0.0
10569,Weapons seized in operation,0.0
10570,"People behind tampering with Khatm-i-Nabuwwat law be punished, says JUI-F",0.0
10571,Why the relationship between Pakistan and America is so confusing,0.0
10572,US nuclear general says he will resist ‘illegal’ Trump strike order,0.0
10573,Government's offer to send law minister on leave rejected,0.0
10574,CPEC committee to finalise long-term plan tomorrow,0.7050754427909851
10575,Imran terms Abbasi ‘puppet PM’,0.0
10576,UK budget to set aside £75m for driverless cars,0.3772273361682892
10577,Human smuggling suspect arrested in Quetta,0.0
10578,Low conviction rate cited as reason for human smuggling,0.1720760315656662
10579,"100 visiting Hindu pilgrims call for peace between Pakistan, India",0.0
10580,Pentagon persuades Congress to delink LeT from Haqqani network,0.0
10581,Every effort being made for permanent peace in Karachi: PM Abbasi,0.26376110315322876
10582,"Policy to promote human rights continues, UN group assured",0.028492368757724762
10583,Anti-polio drive begins today,0.0
10584,India ride on  Rahul-Dhawan stand to surge ahead in Kolkata Test,0.0
10585,No dressing room help for Perera: SLC,0.0
10586,Lehmann urges former greats to back under-fire Australia,0.0
10587,"Suarez inspires Barca, Real and Atletico in derby stalemate",0.0
10588,Manchester clubs triumph again as United stars return,0.0
10589,Renovated Jehangir Park inaugurated by Bilawal,0.10981305688619614
10590,Rehman Malik asks PML-N should avoid policy of confrontation,0.0
10591,Sharif strikes defiant note in Abbottabad,0.022654088214039803
10592,Bolt enlisted to make Aussie cricketers 'explosive' runners,0.0
10593,French police officer kills three before committing suicide,0.0
10594,Hasan Ali stuns Dhaka Dynamites with a five-for in Bangladesh Premier League,0.0
10595,Video of Indian politician peeing in public goes viral,0.18201924860477448
10596,Pakistan climb to top spot in ICC T20 rankings,0.0
10597,Nawaz Sharif's lawyer asks IHC to consolidate at least two corruption references,0.0
10598,When doctors should admit they don’t know,0.0
10599,"Oprah Winfrey, Mindy Kaling, Reese Witherspoon play witches in this new Disney movie",0.0
10600,"
",0.3369259536266327
10601,Senate seeks strict punishment for people disturbing public order while under the influence,0.10779056698083878
10602,"Sacrifices of students, political activists never recognised by state: Rabbani",0.0
10603,"PML-N paid 'political bribes' to ministers, is guilty of pre-poll rigging, says PTI",0.034838732331991196
10604,"Pakistan hockey will take years to regain its winning form, says PHF secretary",0.056668028235435486
10605,Chupan Chupai's official poster is out,0.06341104209423065
10606,"Ace boxer Waseem might quit representing Pakistan due to lack of funds, support",0.029436511918902397
10607,Maria Sharapova booked by Delhi police for 'criminal conspiracy',0.23710186779499054
10608,Hezbollah says ready to pull forces from Iraq after Islamic State defeat,0.0
10609,Trump declares North Korea state sponsor of terror,0.0
10610,"Pakistan, China reaffirm support for each other: Foreign Office",0.0
10611,Islamabad protesters given more time by govt to reconsider protest,0.0
10612,Arab League chief says Lebanon should be 'spared',0.0
10613,Mugabe's end game: How could the president leave power?,0.0
10614,Bears dominate PSX as KSE-100 loses 527 points,0.0
10615,World's third-largest economy Japan reports 40% trade surplus drop in October,0.7166357040405273
10616,Padmavati release has been postponed after Rajput protests,0.0
10617,20 dead as passenger van rams into coal truck in Khairpur,0.060402896255254745
10618,"Charles Manson, cult leader and mass killer, dies at 83",0.01703924499452114
10619,Learning from the activists,0.0
10620,What does the next phase of CPEC look like?,0.5907970666885376
10621,"When customers look at my clothes, they realise they're worth the price: Ammara Khan",0.011391357518732548
10622,Pakistan climb to top spot in ICC T20 rankings,0.0
10623,Alibaba takes $2.9 billion stake in food retailer,0.4777570366859436
10624,Suu Kyi blames world conflicts partly on illegal immigration,0.01909908838570118
10625,Germany in political crisis as coalition talks collapse,0.013470101170241833
10626,Saat Din Mohabbat In will release on Eid ul Fitr next year,0.0
10627,"Israel has secret ties with 'many' Arab, Muslim states: minister",0.0
