,head,topic_rep
14073,NAB files corruption reference against FCS officials,0.0
14074,"Diatribe against judiciary: notices to Nawaz, Maryam",0.0
14075,‘PPP disapproves Qadri’s demand for federal govt’s dismissal’,0.0
14076,"Kasur incident shocks government, but not for first time",0.023602820932865143
14077,Constable injured by suspect’s associates,0.0
14078,Irish to host giants India in T20 matches,0.5892757177352905
14079,‘Seven H1N1 cases reported in capital’,0.01201070286333561
14080,SHC restrains police from arresting Zardari’s brother-in-law,0.0
14081,Ex-players want T20 cricket to be part of future Olympics,0.22854511439800262
14082,Economic fears over US aid freeze dismissed,0.0
14083,Prime minister assures builders of reduction in property taxes,0.0
14084,"Remittances grow to $9.7bn in six months, SBP reports",0.0
14085,‘75pc foreign investors foresee business growth in Pakistan',0.0
14086,Exports register 15pc growth in Pakistan,0.0
14087,Tehreek-i-Labbaik hurts PTI in Chakwal PP-20 by-poll,0.0
14088,JuD terms BBC report on Hafiz Saeed 'bundle of lies',0.0
14089,Former militant commander shot dead in Turbat,0.0
14090,"Flood risk for Pakistan will double by 2040, says report",0.0
14091,"US updates threat assessment for Pakistan, other countries",0.0
14092,"Economic growth to pick up pace in Pakistan, says World Bank report",0.0
14093,"NAB move to revive Calibri font charge against Safdar, Maryam",0.0
14094,Will the revival of the Model Town incident create problems for the Sharifs?,0.0
14095,Trump administration’s attempt at humiliating Pakistan unlikely to work: ex-US envoy Olson,0.0
14096,"Property of fugitive in DI Khan girl stripping case being attached, PHC told",0.0
14097,"Shehzad recalled, Kamran ignored for NZ T20s",0.5324636697769165
14098,Hollywood in uproar over Michelle Williams-Mark Wahlberg pay gap,0.018758704885840416
14099,"Parents, here's why your kids aren't too young to learn about sexual abuse",0.0
14100,Third night of unrest in Tunisia as hundreds arrested,0.0
14101,Trading in the yuan,0.013302745297551155
14102,Two Palestinians killed in clashes with Israeli forces,0.0
14103,Richard Morin takes charge as first-ever non-Pakistani CEO of PSX,0.0
14104,SC housing society officials told to submit surety bonds in gun attack case,0.0
14105,"Air strikes in north Yemen kill at least 14: witnesses, rebels",0.0
14106,ASF official's son confesses to staging his own 'abduction' to get ransom,0.0
14107,"Israel approves more than 1,100 new West Bank settlement homes: NGO",0.0
14108,Dissidents nominate Abdul Quddus Bizenjo as new Balochistan chief minister,0.0
14109,"A peek into the life and work of Pakistani astrophysicist at NASA, Mansoor Ahmed",0.0
14110,"PM Abbasi, army chief visit SSG headquarters in Cherat",0.0
14111,PTI to join PAT protest on Jan 18: Imran Khan,0.0
14112,SRK bags Crystal Award for 'championing children's and women's rights in india',0.0
14113,Australia recall White for England ODI series,0.7894210815429688
14114,15-year-old girl found dead in field near Sargodha,0.0
14115,January 19 deadline set for appointment of judges across Pakistan,0.0
14116,PSX lands in the red after volatile session,0.0
14117,"Sheikhupura man suspected of raping, murdering 8-year-old killed by police",0.0
14118,Balochistan politics,0.0
14119,Everything you need to know about Karachi Eat 2018,0.01773294247686863
14120,Mallika Sherawat says rumour of her eviction from Paris apartment is 'nonsense',0.0118238665163517
14121,"'Fire and Fury' predicts Trump's 'political demise', says North Korean newspaper",0.0
14122,Failed pipe bomber indicted in US,0.0
14123,‘Serial killer’ behind eight cases surfacing since 2015,0.027417780831456184
14124,Sugar Mills case: Jahangir Tareen tells SC he will buy cane growers' produce,0.0
14125,"6-year-old Zainab's autopsy suggests child endured rape, captivity before murder",0.0
14126,Beijing warns it will 'safeguard' its interests if US investigates Chinese businesses,0.0
14127,"1 soldier martyred, two injured in landmine blast in North Waziristan",0.0
14128,CJP warns private medical colleges against turning into 'business organisations',0.0
14129,Allahyar's trailer sets expectations high for Pakistan's latest animated film,0.0
14130,Vidya Balan is all set to play Indira Gandhi,0.0
14131,Zainab murder case: Punjab police chief submits report to Supreme Court,0.0
14132,"Larkana DIG says TTP group has joined hands with BRA, JSMM",0.0
14133,Brexiteers suggest another referendum,0.0
14134,Activists vow to spread awareness in children as city mourns Zainab’s murder,0.0
14135,Sindh Assembly calls for speedy trial of Kasur murder case,0.0
14136,SHC orders police to arrest killers of two brothers in Thar,0.0
14137,"Suspected rapist of minor girl, his wife and daughter remanded in Karachi",0.0
14138,"Consider malnutrition in Sindh an emergency, task force told",0.0
14139,UAE chided over human rights record,0.0
14140,"Zardari advises govt to revisit foreign policy, improve ties with US",0.0
14141,"NA session may witness uproar over Kasur incident, Fata reforms bill",0.0
14142,"All options open for protest mode, says Qadri",0.0
14143,More cases of violence against minors reported,0.0
14144,Agitators in Kasur turn on PML-N lawmakers,0.0
14145,Monsters amongst us,0.0
14146,Three more police officers included in JIT,0.0
14147,30pc surge in crimes against children in 2017,0.0
14148,Underneath a town,0.0
14149,Protesters burn down police HQ in Tunisia,0.0
14150,"Cellular companies deduct more tax than they pay, claims FBR",0.0
14151,Saleh’s nephew resurfaces after six weeks,0.0
14152,'How long will it take before you all forget about my sister?',0.0
14153,Ecuador grants nationality to Assange,0.0
14154,Dollar still under pressure as China hits out at 'fake news',0.0
14155,Sindh CM gives nod to four projects under public-private partnership,0.0
14156,It is like measles or love. It happens when it happens: Osama Siddique on writing fiction,0.0
14157,"Spat aside, US-Pakistan dialogue channels remain open",0.0
14158,FIR registered over journalist’s kidnap attempt,0.04180228337645531
14159,Polish team attempting to scale K2 in winter reaches base camp,0.6076120138168335
14160,I have only had spiritual relations with Bushra: Imran,0.0
14161,China issues sweeping guidelines to push yuan for Belt and Road business,0.0
14162,No more deadline extensions to six power projects,0.0
14163,Government wants to promote economic ties with Kabul,0.0
14164,Saudi Arabia taking control of Binladin group,0.0
14165,"China-driven Silk Road project hits political, financial hurdles",0.0
14166,Denmark generates 43pc of power from wind,0.0
14167,Chelsea frustrated by Arsenal stalemate,0.13134920597076416
14168,Barca sign Colombian international Mina from Palmeiras,0.0
14169,"Pakistan have ability, talent to bounce back in NZ series: Sallu",0.8093602657318115
14170,Trump’s ‘madman’ rhetoric forced North Korea to negotiating table,0.0
14171,European powers urge Trump to preserve Iran nuclear deal,0.0
14172,"China-driven Silk Road project hits political, financial hurdles",0.0
14173,"Stokes, Livingstone make England squad for New Zealand Tests",0.8183912634849548
14174,Police constable gunned down in Karachi's North Nazimabad area,0.0
14175,"Turbulence in Pak-US relationship is temporary, American general tells COAS",0.0
14176,'Roughly equal parts of my life have been spent in East and West. Do midpoints make one more reflective?',0.0
14177,Is Veere Di Wedding Kareena Kapoor's comeback? Saif Ali Khan doesn't think so,0.0
14178,"13-year-old boy intoxicated, sexually assaulted by two men in Sargodha",0.0
14179,Perfectionist Williamson wary of Pakistan's deep batting,0.8873019814491272
14180,SC dismisses 10-year-old contempt cases against PCO judges,0.0
14181,"Du Plessis expects another tough battle with India on ""brown"" Centurion wicket",0.9733052253723145
14182,PSX closes week on negative note as benchmark index plunges 461 points,0.0
14183,Pakistan lodges protest with India as elderly woman in AJK dies in cross-border firing,0.0
14184,"MQM, PML-F among 284 political parties de-listed by ECP for not complying with new regulations",0.0
14185,"India steps up China border patrols, vows to handle 'assertiveness'",0.0
14186,TTP claims responsibility for Karachi policeman's 'target killing',0.0
14187,Nobody moove! Cow causes chaos at Indian airport,0.040463343262672424
14188,"Qatar, UAE clash over alleged airspace violation",0.0
14189,"Locals not given jobs at Thar coal project, Tharis lodge complaint with Sindh CM",0.0
14190,Facebook updates News Feed to make friends a priority,0.0
14191,"Iran deal survives, Trump to waive sanctions: officials",0.0
14192,L’Oréal launches #ColorEverAfter ,0.0
14193,India-Israel missile deal could be back on,0.0
14194,"Bill extending PHC, SC jurisdiction to Fata passed by National Assembly",0.0
14195,Sindh seeks legislation for registration of Chinese citizens visiting province,0.0
14196,Carless and carefree: Commuting in future could be a lot different,0.0
14197,Kumail Nanjiani signs on to My Beautiful Laundrette TV series,0.0186705831438303
14198,"New statement recorded, evidence presented in Tayyaba torture case",0.0
14199,"Trump uses slur to describe immigrants from Haiti, Africa",0.0
14200,"Punjab govt replaces head of JIT probing rape, murder of 6-year-old Zainab",0.0
14201,Gatekeeper at Karachi school taken into custody after child alleges sexual assault,0.0
14202,Jahangir Tareen files review petition against SC disqualification verdict,0.0
14203,Four-day Pakistan International Film Festival will begin on March 29,0.0
14204,"Opposition lashes out at Punjab govt over 'inaction on recurring killings, rape in Kasur'",0.0
14205,Akshay Kumar and Parineeti Chopra's next is on the Battle of Saragarhi,0.0
14206,SC disbands Pakistan Medical and Dental Council,0.0
14207,Lawmakers renew key US spying law after Trump tweets throw House into disarray,0.0
14208,Saudi blogger Badawi's wife allows herself to dream Kingdom's crown prince might pardon her husband,0.0
14209,"
",0.0
14210,LHC orders police to arrest culprit behind Zainab's rape and murder within 36 hours,0.0
14211,"Rawalpindi serial knife attacker given life in prison after stabbing 17 women, killing 1",0.0
14212,US military probes video of possible shots at civilian truck in Afghanistan,0.0
14213,Indian judges raise questions over country's chief justice's credibility,0.0
14214,Blue skies in China's capital spark joy and scepticism,0.0
14215,India launches rocket carrying dozens of satellites,0.0
14216,James Franco faces sexual harassment allegations from five women,0.0
14217,Netanyahu to start six-day India visit on Sunday,0.0
14218,Merkel makes breakthrough in coalition talks,0.03419581428170204
14219,Puigdemont cannot rule Catalonia from abroad: Madrid,0.0
14220,"Trump cancels Britain trip, blames Obama for London embassy deal",0.0
14221,US President undergoes first medical check-up,0.018654147163033485
14222,Creative hobbies,0.0
14223,Opinion: Fear has many faces,0.0
14224,"Fact: Things living on, in and with you!",0.0
14225,Memories: When a beloved passes away,0.0
14226,Movie review: Ferdinand finds a way!,0.0
14227,Book review: The Ellie Mcdoole Diaries,0.09211409837007523
14228,Fitness: Overcome winter lethargy,0.01902872882783413
14229,Top players set to arrive in Pakistan as part of World XI hockey team,0.04451564699411392
14230,Cook-it-yourself: Choco-coffee delight,0.01094132848083973
14231,Mailbox,0.0
14232,Death bowling concerns for unbeaten NZ,0.8887131810188293
14233,Government slows down spending on uplift projects,0.0
14234,EU may soften euro clearing relocation powers,0.0
14235,Spotlight,0.0
14236,"Citizens protest, burn tyres as 10-year-old boy goes missing in Karachi's Saddar",0.0
14237,"Turkey reinstates over 1,800 civil servants",0.011196568608283997
14238,US launches airstrike after apparent insider attack in Afghanistan,0.0
14239,"No US plans for unilateral action, Pakistan told",0.0
14240,Six Zehri loyalists also back dissidents’ CM candidate,0.0
14241,SC withdraws contempt notices against PCO judges,0.0
14242,IHC summons secretaries in Faizabad sit-in case,0.0
14243,Trump’s slur horrifies US lawmakers,0.0
14244,NA demands exemplary punishment for Zainab’s killer,0.0
14245,LHC issues notice to PM over ‘anti-judiciary’ speeches,0.0
14246,JUI-F chief objects to adoption of Fata bill,0.0
14247,Abbasi calls for increased trade with Sri Lanka,0.04793234542012215
14248,Loans to private sector drop by Rs100bn,0.0
14249,"Asian Bank, China-backed AIIB to finance more projects",0.0
14250,Chinese bitcoin miners eye sites in energy-rich Canada,0.0
14251,The weekly weird,0.2610953748226166
14252,Committee reviews CPEC progress,0.0
14253,Art corner,0.05000000074505806
14254,China's demolition of church likened to 'Taliban-style persecution',0.0
14255,UN diplomats see Nikki Haley as an ambassador catering to domestic audience,0.0
14256,Chief Justice urges lawmakers to reform judicial system,0.0
14257,How to survive Karachi Eat 2018,0.0
14258,"Trump cancelled UK visit for fear of protests, says UK government",0.01001384761184454
14259,"African countries slam Trump's racist remarks as outrageous, offensive",0.0
14260,Canada schoolgirl attacked over hijab,0.0
14261,4 militants linked with high-profile terror cases killed in Karachi police 'encounter',0.0
14262,"Had to change Sholay's ending because of Censor Board, says director Ramesh Sippy",0.0923352763056755
14263,Qatar accuses UAE of violating its airspace for a second time,0.0
14264,Story Time: The miracle of teamwork,0.06198906525969505
14265,Pakistan's nuclear capability a 'weapon of deterrence': DG ISPR responds to Indian army chief,0.0
14266,"Meeting Donald Trump will be a 'bitter pill' to swallow, says Imran Khan",0.0
14267,Saudi Binladin Group denies govt takeover after chief detained,0.0
14268,Man arrested for rape attempt on 12-year-old girl in DG Khan,0.0
14269,England's Root among IPL hopefuls as auction draws closer,0.6576589345932007
14270,Leonardo DiCaprio reunites with Quentin Tarantino for Charles Manson movie,0.03210814297199249
14271,Man held over alleged sexual assault of 6-year-old boy in Karachi,0.0
14272,Police clueless in case concerning journalist Taha Siddiqui's attempted abduction,0.0
14273,Is US president racist? Trump's racially charged comments spark debate,0.0
14274,Poet's Corner,0.05000000074505806
14275,Return to Kasur,0.0
14276,Pakistan hand ODI series to NZ after batting fails miserably in 3rd game,0.9031801223754883
14277,The oracle bug,0.04868961125612259
14278,Have Kangana Ranaut and Karan Johar called a truce?,0.05428747832775116
14279,Stranger brings missing 10-year-old to family in Karachi,0.0
14280,Is the British royal crown worth its weight?,0.0
14281,Undemocratic poll,0.0
14282,LSA 2018 entertainment nominations are out now,0.0
14283,Iran refuses to 'accept any changes' in nuclear deal despite Trump's threats,0.0
14284,"
",0.07708756625652313
14285,"Police release new CCTV footage of 'person of interest' in Zainab rape, murder case",0.029451897367835045
14286,10 food items you don't want to miss at Karachi Eat,0.026741378009319305
14287,"Not cancelling admissions into private medical colleges yet, chief justice clarifies",0.0
14288,Abdul Quddus Bizenjo sworn in as new chief minister of Balochistan,0.0
14289,"Supreme Court takes up Shahzeb murder case, orders placement of all suspects on ECL",0.0
14290,Nawaz to address public meeting in Haripur on 20th,0.0
14291,Peshawar High Court cancels allotment of mosque land to clerics,0.0
14292,SMOKERS’ CORNER: DEMOCRATIC ORIGINS,0.0
14293,Miftah promises tax amnesty scheme,0.0
14294,RETROSPECTIVE: THE VOICE OF EARLY CINEMA,0.0
14295,NON-FICTION: ANIMALS — THEY'RE JUST LIKE US,0.0
14296,ALEXI PICKS,0.0
14297,NON-FICTION: FALLING ON ITS OWN STUMPS,0.01001056469976902
14298,COLUMN: ALL BECAUSE ALICE WAS TIRED,0.0
14299,LHC drops nine cases filed by military personnel from cause list,0.0
14300,IN MEMORIAM: ADAM ZAMEENZAD (1937-2017),0.0
14301,Loyalty with PML-N beyond doubt: Nisar,0.0
14302,SME financing: credit where credit is (over)due,0.0
14303,More rape attempts against girls reported,0.0
14304,Jared Kushner’s connection to an Israeli business goes without scrutiny,0.0
14305,Hope turns to despair seven years after Tunisian revolt,0.0
14306,"Ferry carrying schoolchildren sinks in India, killing three",0.0
14307,"Two bodies, black box recovered from Iranian tanker",0.010658234357833862
14308,World media struggle to translate Trump’s slur,0.0
14309,China blows up ‘illegal’ mega-church,0.0
14310,"Stocks post weekly gains despite profit-taking, political noise",0.0
14311,Exports to EU grow almost 6pc,0.0
14312,"PTI slams Fata bill, says it’s ‘insufficient’",0.0
14313,Warning of ballistic missile inbound to Hawaii a 'false alarm',0.0
14314,"Censor board, ministry agree to air anti-smoking messages before movies",0.0
14315,IN MEMORIAM: THE DREAM THAT REFUSED TO DIE,0.0
14316,ANALYSIS: PML-N HUMBLED IN BALOCHISTAN,0.0
14317,NON-FICTION: WHAT LENIN DID AND WHY,0.0
14318,The right moment,0.0
14319,ISPR warns against 'fake' telephone calls by impersonators seeking personal information,0.0
14320,"The shame isn't ours, say Pakistani celebs as they share sexual abuse experiences",0.0
14321,4 Chinese nationals arrested in another ATM skimming incident in Karachi,0.0
14322,'No major breakthrough' as investigations enter fifth day in Zainab murder case,0.0
14323,Jason Roy record inspires England to triumph over Australia,0.9359362125396729
14324,Sonam Kapoor hopes no film faces the same fate as Padmaavat,0.033021967858076096
14325,Suu Kyi claims military's investigation of Rohingya mass grave a 'positive step',0.0
14326,'Modi is a close friend of Israel': Netanyahu kicks off historic India tour in Delhi,0.0
14327,6 ACLC officials arrested after youth shot dead in Karachi's DHA area,0.0
14328,"It's very upsetting if my character caused suffering: Hank Azaria, the voice of Apu on The Simpsons",0.0
14329,Gold prices hit 5½-year peak,0.0
14330,Champions Trophy winners reduced to schoolboys,0.8702108860015869
14331,Netanyahu's trip to India highlights tiny Jewish community,0.0
14332,Is the sari going out of fashion?,0.0
14333,Body of MQM leader Dr Hasan Arif found in a car in Karachi,0.0
14334,Regional path to peace,0.0
14335,Chinese national suspected of ATM skimming arrested in Karachi,0.0
14336,"
",0.0
14337,HOCKEY: ON CENTRE [FORWARD] STAGE,0.03325119987130165
14338,IN MEMORIAM: PAKISTAN’S MARTHA STEWART,0.0
14339,"'India is an irresponsible nuclear state,' says Interior Minister Ahsan Iqbal",0.0
14340,We tried 100 food stalls in four hours at Karachi Eat. Here's what we found,0.016476452350616455
14341,'Sale of water via tankers needs to end': SC tries to find solutions for Karachi's water woes,0.0
14342,White House pushes back over Trump's 'good relations' North Korea quote,0.0
14343,'No hope of survivors' in Iranian tanker fire: official,0.0
14344,Bizenjo vows to address problems with opposition’s help,0.0
14345,Strange bedfellows to share stage at PAT’s Jan 17 rally,0.0
14346,4 Pakistan Army soldiers martyred by cross-border mortar shelling in AJK,0.0
14347,Some forces trying to sabotage Senate elections: Ahsan,0.02785572223365307
14348,NA’s Fata move raises doubts about govt intentions,0.0
14349,Pakistan can’t be forced to compromise on national interests: US historian,0.0
14350,Qatari sheikh says he’s under ‘detention’ in UAE,0.0
14351,Aggressive remarks from India,0.0
14352,Kasur as a political failure,0.0
14353,Mark Wahlberg donates $1.5 million after pay gap controversy,0.0
14354,"Trump's peace efforts the 'slap of the century', says Palestinian president",0.0
14355,Instant in a cup of tea,0.0
14356,Service banned in unauthorised churches,0.0
14357,Lobbying for opposition leader’s post begins in Balochistan Assembly,0.0
14358,Bill Gates announces aid bump for Pakistan,0.0
14359,Are measures to boost exports bearing fruit?,0.0
14360,Turkey and the EU: time for plan B?,0.026629192754626274
14361,Trump says immigration deal ‘probably dead’,0.0
14362,Former top judges join criticism of India’s chief justice,0.0
14363,PHF plans three-nation tournament to prepare for packed 2018,0.0
14364,Pakistan thump Australia to reach Blind World Cup semis,0.8894471526145935
14365,Inzamam disappointed over ODI series defeat in NZ,0.4700618088245392
14366,Kohli stands defiant after India’s top order fails,0.9490372538566589
14367,Preferential trade deal with Saudi Arabia,0.0
14368,"Everything comes at a price, even a stable rupee",0.0
14369,Karachi Circular Railway faces derailment — again,0.0
14370,Oil on the boil is bad news for govt,0.0
14371,Afghan officials meet Taliban in Istanbul?,0.0
14372,India’s army chief wants political solution to Kashmir issue,0.0
14373,Cleric arrested for allegedly raping 14-year-old student in Karachi,0.014923645183444023
14374,Saeeda Warsi calls for end to hypocrisy in Muslim societies,0.0
14375,Dry milk samples found tainted with high levels of lead,0.0
14376,Lahore stands to gain five more provincial assembly seats,0.0
14377,31 killed in Baghdad twin suicide blast: officials,0.0
14378,Younis urges Sarfraz to improve 'personal form',0.5636619329452515
14379,Allahyar's new music vid is a cover of Nazia and Zoheb Hassan's 'Muskarai Ja',0.0
14380,NAB tells IHC Dar is under 'self-imposed exile',0.0
14381,"""One accident"" could trigger a nuclear war, warns Pope",0.047121692448854446
14382,"Inmates in India use drugs, bed sheets to pull off daring escape",0.0
14383,Bearish trend continues at PSX as benchmark plunges 586 points,0.0
14384,"No, death penalty is not a solution to child sexual abuse",0.0
14385,How to respond when a sexual abuse survivor comes forward with their story,0.0
14386,Netanyahu hails new era in ties with India,0.0
14387,Remand of 13-year-old girl's suspected rapist extended for two days,0.0
14388,Punjab Food Authority bans Chinese salt after scientific panel finds it hazardous for health,0.0
14389,5 security personnel martyred in Balochistan as vehicle turns over after ambush,0.0
14390,PIA's core business to be sold off by April 15: privatisation minister,0.0
14391,NAB files review petition on SC's rejection of reopening Hudaibiya case,0.0
14392,Moscow 'understands' Palestinian anger at Trump: Lavrov,0.0
14393,US diplomat Alice Wells acknowledges Pakistan's role in countering terrorism,0.0
14394,Remands of 5 Chinese nationals suspected of ATM fraud extended till Jan 18,0.0
14395,SHC criticises Sindh govt for not resolving stand-off over sugarcane price,0.0
14396,Taking the Honda CR-V for a spin,0.058268722146749496
14397,Which style trend dominated at Karachi Eat 2018?,0.012011979706585407
14398,"'No, I’m not a racist': US president defends himself against fresh accusations",0.0
14399,"Floor at Indonesia's stock exchange collapses, 20 injured",0.0
14400,IHC again bars ECP from taking action against Imran Khan,0.0
14401,Aziz Ansari responds to sexual misconduct allegations,0.01972372457385063
14402,Intizar murder case: Detained ACLC officials record statements before police,0.0
14403,"Police action in 2015 could have prevented Zainab's rape, murder: LHC",0.0
14404,How important is the exchange rate of the rupee?,0.0
14405,Lawmakers pledge support to journalist,0.043573491275310516
14406,UAE says Qatari fighter jets 'intercept' passenger plane,0.0
14407,TNSM chief Maulana Sufi Muhammad released after 8 years in jail,0.0
14408,Grand Slam champion Venus Williams sent packing at first hurdle by Bencic,0.12835150957107544
14409,What this year's Lux Style Awards nominations got right — and wrong,0.05600280687212944
14410,IHC declares transfer of FIR against ex-CIA station chief in 2009 drone case 'illegal',0.0
14411,Siyal tells Centre not to drag feet on Dasti’s posting as Sindh IG,0.0
14412,"IIUI still using Faisal Mosque’s premises, NA told",0.0
14413,Traders seek CJP help to stop PAT protest on The Mall,0.0
14414,"CTD arrests two Jamatul Ahrar men, recovers grenades, arms",0.0
14415,PAT may not go for sit-in on day one of protest,0.0
14416,TLYRA's 'jail bharo' movement to start from Jan 27,0.0
14417,NAB claims Dar is playing hide and seek with courts,0.0
14418,KP CM approves changes to British-era law for speedy disposal of cases,0.0
14419,Minister for ‘ruthlessly candid dialogue’ with US,0.0
14420,ECP finally begins delimitation exercise,0.0
14421,Govt asked to explain delay in formation of panel for child rights,0.0
14422,"Abbasi meets Sharifs, discusses PAT protest",0.0
14423,Nisar-Rashid war of  words heats up,0.0
14424,"4,000 judges can’t clear 1.9m cases: Justice Asif Saeed Khosa",0.0
14425,"Sindh trying hard to get its water share, Murad tells PA",0.0
14426,Elahi rules out dissolution of Balochistan assembly,0.0
14427,PPP decides to equip children with life skills through education,0.0
14428,Civil society activists demand protection for Pakistan Fisherfolk Forum chairman,0.0
14429,"Gunbattle in Tripoli kills 20, closes airport",0.0
14430,Autopsy confirms minor Mardan girl strangulated,0.0
14431,Rupture and betrayal: Are Pak-US relations repairable?,0.0
14432,Proposal for meeting of Pak-India DGMOs under study,0.0
14433,"Russian central bank, SBP sign MoU",0.0
14434,Tariff to be introduced for solid waste-based power generation,0.0
14435,"AJK seeks centre’s support for completion of 2,000MW hydropower projects",0.0
14436,Consumer confidence at an all-time high in Pakistan,0.0
14437,Euphoria builds up as World XI players begin to arrive,0.06314446777105331
14438,Nine minutes of mayhem end City’s bid to be the ‘Invincibles’,0.1099669337272644
14439,Mobile link opens window on daily life in isolated Chinese village,0.0
14440,The Donald Trump show dazzles and shocks in first year,0.02203340269625187
14441,UNSC team visits Kabul in solidarity move,0.0
14442,US beefs up presence in Korean peninsula,0.0
14443,Modi invites Israel to invest in defence production,0.0
14444,China deplores Indian army chief’s remarks on Doklam,0.0
14445,Heirs of Baldia factory fire victims to get monthly pension,0.0
14446,Investigation into Kasur girl murder case expanded,0.010561145842075348
14447,NAB team leaves for London,0.0
14448,SC rejects PTI request to become party in overseas voters' case,0.0
14449,Saheefa Jabbar Khattak is gearing up for her drama debut,0.03717232123017311
14450,Israeli boy who survived 2008 attacks returns to Mumbai,0.0
14451,Flu cases and deaths are on the rise in Pakistan—but should we be alarmed?,0.15442024171352386
14452,CM Sindh orders judicial inquiry into teenager Intizar's killing by undercover cops,0.0
14453,"Gen Bajwa meets top Sri Lankan military leadership, discusses ways to improve defence ties",0.0
14454,Council of Islamic Ideology to contemplate meaning and religious connotations of 'Black Friday' sales,0.0
14455,"Be yourself in front of the press, Federer advises sports' ""robots""",0.0
14456,"Cranberries singer, Dolores O'Riordan was preparing new version of 'Zombie'",0.0
14457,Mixed emotions as Israeli PM Netanyahu visits India,0.0
14458,"Bitcoin bombs, cryptocoins crash on regulation fears",0.0
14459,"Gazain Marri announces to end separatist politics, set to join mainstream party",0.0
14460,'Beasts of war': Afghanistan's buzkashi horses prepare for battle,0.0
14461,Federal cabinet approves enhanced penalties over violation of Ehtram-i-Ramazan Ordinance,0.0
14462,Privatising PIA,0.0
14463,"SSP Rao Anwar survives attempt on life in Malir, three attackers killed",0.0
14464,Sharif vows to unearth Balochistan 'conspiracy',0.0
14465,US Gen Dunford hopeful that relations with Pakistan will improve,0.0
14466,Stocks close green as domestic investors wake up to rally,0.0
14467,SC dismisses request to omit observations against Chaudhry Nisar from Quetta carnage report,0.0
14468,I learned 8 self-defence moves to help you protect yourself from assault,0.08891183137893677
14469,"Deepika Padukone, Shahid Kapoor and Ranveer Singh will not be promoting Padmaavat",0.0
14470,Nawaz appears before accountability court for the 13th time,0.0
14471,New Zealand coast to easy victory against Pakistan in 4th ODI,0.8961114883422852
14472,Hollywood is changing because men are scared: Diane Kruger,0.0
14473,Police constable gunned down in Quetta,0.0
14474,10 things I learnt by working in advertising,0.0
14475,Judicial reform,0.0
14476,Equalising constituencies,0.0
14477,'Entire nation is grieving Zainab's murder': SC summons all investigation teams,0.0
14478,Pakistan welcomes talks between North and South Korea,0.0
14479,Baaghi bags more nominations as LSA revises two categories,0.0
14480,Govt unveils 'Paigham-i-Pakistan' fatwa against terrorism,0.0
14481,Chaudhry Nisar hits back at 'habitual sycophant' Pervaiz Rasheed,0.0
14482,"Court bans usage of 'deaf, mute, blind or lame' to describe differently-abled persons",0.0
14483,LHC full bench takes up petitions against Tahirul Qadri's upcoming protest,0.0
14484,Cold-blooded killing,0.0
14485,Three of four terrorism convicts are foreign-born: US report,0.0
14486,Rohingya refugees ‘to return in two years’,0.0
14487,India ends decades-old subsidy for Haj pilgrims,0.0
14488,"5,000 children killed or injured in Yemen war: UN",0.0
14489,"SHC fixes interim sugar cane rate at Rs172/40kg, tells govt to issue notification",0.0
14490,Rights activists ask CJP to take notice of Prof Arif’s ‘murder’,0.0
14491,Senate body says Sindh govt doing nothing for KCR revival,0.0
14492,MNA tables amendment to reduce consumption of baby formula,0.0
14493,Opposition parties go for ‘another turn of the screw’,0.0
14494,"Notices to govt, Pemra on plea against opposition sit-in on The Mall",0.0
14495,The empire strikes back,0.0131541658192873
14496,ECP rejects plea for fresh evidence in PTI funding case,0.0
14497,No more extension in stay of Afghan refugees,0.0
14498,"US, allies meet on North Korean threat, but ignore China, Russia",0.0
14499,"Property tax collection to be devolved to local govt once officials trained, Sindh PA told",0.0
14500,PHF slammed at first briefing for World XI tour,0.0
14501,"Mardan minor girl assaulted before murder, claim doctors",0.01632370799779892
14502,Shaheen Afridi takes six as Pakistan rout Ireland in U-19 World Cup,0.5789312720298767
14503,"India to buy over 160,000 guns worth $553 million for border troops",0.0
14504,Self-censorship seems to be the most pernicious form of censorship these days: Mohsin Hamid,0.0
14505,"PML-N, PTI trade blows in NA on eve of Qadri sit-in",0.0
14506,Sharif smarting over PML-N ‘revolt’ in Balochistan,0.0
14507,US renews call for steps against ‘externally focused terrorists’,0.0
14508,"Washington leverage not as big as US believes, says report",0.0
14509,Review petition filed against SC verdict on Imran,0.0
14510,"Division harms peace in Muslim countries, says Sadiq",0.0
14511,China urged to encourage imports from Pakistan,0.0
14512,Cabinet approves stricter penalties for Ehteram-i-Ramazan violators,0.0
14513,Foreign direct investment drops 3pc despite growing inflows from China,0.0
14514,Sindh asks Centre to rescind unilateral changes to energy policy,0.0
14515,EU still open to Britain changing mind on Brexit,0.0
14516,Modi launches $6.8bn refinery in Rajasthan,0.0
14517,Europe’s central banks pile into yuan,0.0
14518,Haris Sohail knows the art of proving his selection right,0.7225897312164307
14519,No headway in Kasur case,0.0
14520,"Facebook, Twitter, YouTube pressed by US Senate for not barricading terror content",0.0
14521,The story of Jinnah,0.01029680110514164
14522,'We want an end to the Sharif sultanate': PAT-led drive to 'topple govt' kicks off in Lahore,0.0
14523,Medico-legal report of 4-year-old Mardan girl points to sexual violence: IG KP,0.0
14524,Twitter gets creative with this photo of Urwa and Farhan,0.0
14525,"ECP announces share of seats for national, provincial assemblies",0.0
